inc_institution_key,institution_name,institution_address,trust_name,district_name,state,sector,programmes,annual_intakes,total_intake,pin_code,academic_year,source,source_url,extraction_timestamp
Delhi|South East Delhi|RAJKUMARI AMRIT KAUR COLLEGE OF NURSING,Rajkumari Amrit Kaur College Of Nursing,"Rajkumari Amrit Kaur College Of Nursing, Lajpat Nagar-Iv, New Delhi, Distt.- South East Delhi, Delhi, Pin Code- 110024",Government Of Delhi,South East Delhi,Delhi,Government,B.Sc(N) | M. Sc (N),45 (Forty Five) | 16 (Sixteen),61,110024,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T10:44:09.832149
Delhi|East Delhi|RAJMATA VIJAYARAJE SCINDIA NURSING SCHOOL,Rajmata Vijayaraje Scindia Nursing School,"Rajmata Vijayaraje Scindia Nursing School, Swami Dayanand Hospital, Dilshad Gradeneast Delhi Municipal Corporation, , Distt.- East Delhi, Delhi, Pin Code- 110095",Government Of Delhi,East Delhi,Delhi,Government,GNM,20 (Twenty),20,110095,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T10:44:09.832149
Delhi|South Delhi|RUFAIDA SCHOOL OF NURSING,Rufaida School Of Nursing,"Rufaida School Of Nursing, Hamdard Nagar, New Delhi, Distt.- South Delhi, Delhi, Pin Code- 110062",Charitable Trust,South Delhi,Delhi,Private,GNM | B.Sc(N) | M. Sc (N) | P B B.Sc(N),"70 (Seventy) | 60 (Sixty) | 25 (Twenty Five) Med-Surg-6, Obg-6, Psy-6, Chn-5, Paed-2 | 30 (Thirty)",185,110062,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T10:44:09.832149
Delhi|South West Delhi|RURAL HEALTH TRAINING CENTRE,Rural Health Training Centre,"Rural Health Training Centre,, , New Delhi , Distt.- South West Delhi, Delhi, Pin Code- 110043",Govt. Of Delhi,South West Delhi,Delhi,Government,ANM,40 (Forty),40,110043,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T10:44:09.832149
Delhi|North West Delhi|SALOKAYA COLLEGE OF NURSING,Salokaya College Of Nursing,"Salokaya College Of Nursing, Plot No 1147, Salokaya Building Near Rithala Metro Station Car Parking Rithala, Rohini, New Delhi, Distt.- North West Delhi, Delhi, Pin Code- 110085",Ascent Educational Foundation,North West Delhi,Delhi,Private,ANM | GNM,40 (Forty) | 60 (Sixty),100,110085,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T10:44:09.832149
Delhi|North Delhi|SANT PARMANAND HOSPITAL,Sant Parmanand Hospital,"Sant Parmanand Hospital, Khasra No.783,Mandir Wali Gali, Opp. Canara Bank, Sant Nagar, Burari, Distt.- North Delhi, Delhi, Pin Code- 110084",Sant Parmanand Blind Relief Mission,North Delhi,Delhi,Private,GNM,50 (Fifty),50,110084,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T10:44:09.832149
Delhi|West Delhi|SAVIOUR COLLEGE OF NURSING,Saviour College Of Nursing,"Saviour College Of Nursing, Najaphgarh Nagloiroad Ranhola Near Rathi Hospital New Delhi, New Delhi, Distt.- West Delhi, Delhi, Pin Code- 110041",Rathi Charitable And Educational Trust,West Delhi,Delhi,Private,ANM | GNM,40 (Forty) | 40 (Forty),80,110041,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T10:44:09.832149
Delhi|South West Delhi|SCHOOL OF NURSING,School Of Nursing,"School Of Nursing, Army Hospital Research & Referral, Army Hospital Research And Referral, , New Delhi, Distt.- South West Delhi, Delhi, Pin Code- 110010",Government Of Delhi,South West Delhi,Delhi,Government,B.Sc(N) | Post Basic Diploma in Cardio Thoracic Nursing | Post Basic Diploma in Critical care nursing | Post Basic Diploma in Oncology Nursing | Post Basic Diploma in Ortho and Rehabilitation Nsg | Post Basic Diploma in Neonatal nursing | Nurse Practitioner in Midwifery | Post Basic Diploma in Haematology (including stem cell transplant) Nursing-Residency Programme | Post Basic Diploma in Burns & Reconstructive Surgery Nursing-Residency Programme,50 (Fifty) | 20 (Twenty) | 20 (Twenty) | 20 (Twenty) | 20 (Twenty) | 20 (Twenty) | 20 (Twenty) | 10 (Ten) | 10 (Ten),190,110010,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T10:44:09.832149
Delhi|North West Delhi|SHAKUNTLA SCHOOL OF NURSING,Shakuntla School Of Nursing,"Shakuntla School Of Nursing, Jaunti-Garhi, Randhala Road, Vill.- Jaunti, Tehsil- Khanjhawala, Distt.- North West Delhi, Delhi, Pin Code- 110081",S S Health Education Private Limited,North West Delhi,Delhi,Private,ANM | GNM | B.Sc(N),50 (Fifty) | 50 (Fifty) | 50 (Fifty),150,110081,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T10:44:19.385248
Delhi|Central Delhi|SIR GANGA RAM HOSPITAL,Sir Ganga Ram Hospital,"Sir Ganga Ram Hospital, , New Delhi, Distt.- Central Delhi, Delhi, Pin Code- 110060",Sir Ganga Ram Trust,Central Delhi,Delhi,Private,GNM,40 (Forty),40,110060,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T10:44:19.385248
Delhi|South Delhi|SMT JANAKI RANI TALWAR SCHOOL OF NURSING,Smt Janaki Rani Talwar School Of Nursing,"Smt Janaki Rani Talwar School Of Nursing, Lajpat Nagar Iii,, Delhi , Distt.- South Delhi, Delhi, Pin Code- 110024",Moolchand Kharaiti Ram Trust,South Delhi,Delhi,Private,GNM,30 (Thirty),30,110024,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T10:44:19.385248
Delhi|North Delhi|SUSHILA SCHOOL OF NURSING,Sushila School Of Nursing,"Sushila School Of Nursing, Plot No. 109 Gali No. 9 Gautam Colony, Narela, Distt.- North Delhi, Delhi, Pin Code- 110040",Sushila Medical Education Society,North Delhi,Delhi,Private,ANM | GNM,30 (Thirty) | 60 (Sixty),90,110040,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T10:44:19.385248
Delhi|North Delhi|TIRATH RAM SHAH HOSPITAL,Tirath Ram Shah Hospital,"Tirath Ram Shah Hospital, 2, R B L Isher Das Sawhney Marg, Vill.- Delhi, Tehsil- Model Town, Distt.- North Delhi, Delhi, Pin Code- 110054",Tirath Ram Shah Charitable Trust,North Delhi,Delhi,Private,GNM,30 (Thirty),30,110054,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T10:44:19.385248
