inc_institution_key,institution_name,institution_address,trust_name,district_name,state,sector,programmes,annual_intakes,total_intake,pin_code,academic_year,source,source_url,extraction_timestamp
INC|CHHATTISGARH|DURG|SUYASH_COLLEGE_OF_NURSING|491331,Suyash College Of Nursing,"Suyash College Of Nursing, Kumhari-Ahiwara Road, Vill.- Kandarka , Tehsil- Dhmadha, Distt.- Durg, Chhattisgarh, Pin Code- 491331",Suyash Institute Of Medical Science Private Limited,Durg,Chhattisgarh,Private,B.Sc(N),50 (Fifty),50,491331,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:51.024872
INC|CHHATTISGARH|GARIYABAND|BIRENDRA_DEEPAK_COLLEGE_OF_NURSING|493992,Birendra Deepak College Of Nursing,"Birendra Deepak College Of Nursing, Village- Jamgaon, Fingeshwar, Vill.- Jamgaon, Tehsil- Fingeshwar, Distt.- Gariyaband, Chhattisgarh, Pin Code- 493992",Samajik Chetna Manch,Gariyaband,Chhattisgarh,Private,B.Sc(N),30 (Thirty),30,493992,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:03.581284
INC|CHHATTISGARH|GARIYABAND|SHIVAM_COLLEGE_OF_NURSING|493889,Shivam College Of Nursing,"Shivam College Of Nursing, Opposite Punjab National Bank, Near Forest Naka, Raipur Road, Gariyaband, Distt.- Gariyaband, Chhattisgarh, Pin Code- 493889",Shivam Shikshan Samiti,Gariyaband,Chhattisgarh,Private,B.Sc(N),40 (Forty),40,493889,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:43.786958
INC|CHHATTISGARH|JANJGIR-CHAMPA|SURYA_COLLEGE_OF_NURSING|495668,Surya College Of Nursing,"Surya College Of Nursing, New National Highway, Near Putpura Gothan (P.H.N. 17, Khasra No. 942/1, 942/2), Janjagir , Distt.- Janjgir-Champa, Chhattisgarh, Pin Code- 495668",Surya Shree Shikshan Samiti,Janjgir-Champa,Chhattisgarh,Private,B.Sc(N),50 (Fifty),50,495668,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:51.024872
INC|CHHATTISGARH|JASHPUR|GURUKUL_NURSING_COLLEGE_PATHALGAON|496118,Gurukul Nursing College Pathalgaon,"Gurukul Nursing College Pathalgaon, Palidih Pathalgaon, Dist.-Jashpur Cg, Pathalgaon, Distt.- Jashpur, Chhattisgarh, Pin Code- 496118",Shanti Niketan Shikshan Sewa Samiti,Jashpur,Chhattisgarh,Private,B.Sc(N),60 (Sixty),60,496118,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:19.524554
INC|CHHATTISGARH|JASHPUR|SCHOOL_OF_NURSING_-_HOLY_CROSS_HOSPITAL|496225,SCHOOL OF NURSING - Holy Cross Hospital,"School Of Nursing, Holy Cross Hospital, Kunkuri, Distt.- Jashpur, Chhattisgarh, Pin Code- 496225",M P Ave Cruz Sister Association,Jashpur,Chhattisgarh,Private,GNM | B.Sc(N),40 (Forty) | 40 (Forty),80,496225,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:43.786958
INC|CHHATTISGARH|KANKER|ADESHWAR_NURSING_INSTITUTE|494334,Adeshwar Nursing Institute,"Adeshwar Nursing Institute, Patharri, Kanker, Kanker, Distt.- Kanker, Chhattisgarh, Pin Code- 494334",Adeshwar Shikshan Samiti,Kanker,Chhattisgarh,Private,B.Sc(N),40 (Forty),40,494334,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:03.581284
INC|CHHATTISGARH|KANKER|GOVERNMENT_G_N_M_TRAINING_CENTRE|494337,Government G N M Training Centre,"Government G N M Training Centre, Prayas Hostel, Behind New Dedicated Corona Care Hospital, Imlipara, Kanker, Distt.- Kanker, Chhattisgarh, Pin Code- 494337",Government Of Chhattisgarh,Kanker,Chhattisgarh,Government,GNM,40 (Forty),40,494337,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:19.524554
INC|CHHATTISGARH|KAWARDHA|GRACIOUS_COLLEGE_OF_NURSING|491995,Gracious College Of Nursing,"Gracious College Of Nursing, Newari, Rabeli Road, Kabirdham, Vill.- Newari, Tehsil- Kawardha, Distt.- Kawardha, Chhattisgarh, Pin Code- 491995",Manav Mitra,Kawardha,Chhattisgarh,Private,B.Sc(N) | M. Sc (N) | P B B.Sc(N),50 (Fifty) | 30 (Thirty) | 50 (Fifty),130,491995,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:19.524554
INC|CHHATTISGARH|KAWARDHA|SMT_SUDHA_DEVI_MEMORIAL_NURSING_COLLEGE|491995,Smt. Sudha Devi Memorial Nursing College,"Smt. Sudha Devi Memorial Nursing College, Near Mahamaya Mandir And Vir Sawarkar Bhawan, Kawardha, Distt.- Kawardha, Chhattisgarh, Pin Code- 491995",Medical Education Dept Raipur Chhatisgarh Govt.,Kawardha,Chhattisgarh,Government,B.Sc(N),40 (Forty),40,491995,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:11:51.024872
