sl_no,institution_name_raw,institution_address_raw,trust_name,district_name,state,sector,programme,annual_intake,academic_year,page_number,source_url,extraction_timestamp
5,Bombay Hospital College Of Nursing,"Bombay Hospital College Of Nursing, 12, New Marine Lines , Mumbai, Distt.- Mumbai, Maharashtra, Pin Code- 400020",Bombay Hospital Trust,Mumbai,Maharashtra,Private,M. Sc (N),"20 (Twenty) Paed-06, Chn-06, Med Surg-08",2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:50.024232
6,Cardinal Gracias Memorial Hospital,"Cardinal Gracias Memorial Hospital, Uday Ger School Of Nursing Bangli Sandor, Palghar, Vasai West, Distt.- Thane, Maharashtra, Pin Code- 401201",Cardinal Gracias Memorial Hospital Trust,Thane,Maharashtra,Private,GNM,25 (Twenty Five),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:50.024232
7,College Of Nursing,"College Of Nursing, Government Medical College And Hospital, Ajni, Nagpur, Distt.- Nagpur, Maharashtra, Pin Code- 440003","Government Medical College And Hospital,Nagpur",Nagpur,Maharashtra,Government,B.Sc(N),50 (Fifty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:50.024232
7,College Of Nursing,"College Of Nursing, Government Medical College And Hospital, Ajni, Nagpur, Distt.- Nagpur, Maharashtra, Pin Code- 440003","Government Medical College And Hospital,Nagpur",Nagpur,Maharashtra,Government,M. Sc (N),"25 (Twenty Five) Chn-07, Pead.-06, Psy-06, Med-Surg.-03, Obg-03",2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:50.024232
8,College Of Nursing,"College Of Nursing, I N H S, College Of Nursing Inhs Asvini Near Rc Church , Colaba , Distt.- Mumbai, Maharashtra, Pin Code- 400005",Indian Navy,Mumbai,Maharashtra,Government,B.Sc(N),50 (Fifty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:50.024232
8,College Of Nursing,"College Of Nursing, I N H S, College Of Nursing Inhs Asvini Near Rc Church , Colaba , Distt.- Mumbai, Maharashtra, Pin Code- 400005",Indian Navy,Mumbai,Maharashtra,Government,Post Basic Diploma in Critical care nursing,15 (Fifteen),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:50.024232
8,College Of Nursing,"College Of Nursing, I N H S, College Of Nursing Inhs Asvini Near Rc Church , Colaba , Distt.- Mumbai, Maharashtra, Pin Code- 400005",Indian Navy,Mumbai,Maharashtra,Government,Post Basic Diploma in Emergency &amp; Disaster Nursing,15 (Fifteen),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:50.024232
8,College Of Nursing,"College Of Nursing, I N H S, College Of Nursing Inhs Asvini Near Rc Church , Colaba , Distt.- Mumbai, Maharashtra, Pin Code- 400005",Indian Navy,Mumbai,Maharashtra,Government,Post Basic Diploma in Oncology Nursing,15 (Fifteen),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:50.024232
8,College Of Nursing,"College Of Nursing, I N H S, College Of Nursing Inhs Asvini Near Rc Church , Colaba , Distt.- Mumbai, Maharashtra, Pin Code- 400005",Indian Navy,Mumbai,Maharashtra,Government,Post Basic Diploma in Neonatal nursing,15 (Fifteen),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:50.024232
8,College Of Nursing,"College Of Nursing, I N H S, College Of Nursing Inhs Asvini Near Rc Church , Colaba , Distt.- Mumbai, Maharashtra, Pin Code- 400005",Indian Navy,Mumbai,Maharashtra,Government,Nurse Practitioner in Midwifery,20 (Twenty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:50.024232
