sl_no,institution_name_raw,institution_address_raw,trust_name,district_name,state,sector,programme,annual_intake,academic_year,page_number,source_url,extraction_timestamp
9,Sadguru College Of Nursing,"Sadguru College Of Nursing, At/Po/Ps- Jagatpur, Dist- Cuttack, Cuttack, Distt.- Cuttack, Orissa, Pin Code- 754021",Sadguru Health And Educational Trust,Cuttack,Orissa,Private,GNM,60 (Sixty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:06.007745
10,Sailabala School Of Nursing,"Sailabala School Of Nursing, At-Sailashree Nibas Narendrakona , Puri , Distt.- Puri, Orissa, Pin Code- 752001",Puri Institution Of Technology Governing Body,Puri,Orissa,Private,ANM,30 (Thirty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:06.007745
10,Sailabala School Of Nursing,"Sailabala School Of Nursing, At-Sailashree Nibas Narendrakona , Puri , Distt.- Puri, Orissa, Pin Code- 752001",Puri Institution Of Technology Governing Body,Puri,Orissa,Private,GNM,30 (Thirty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:06.007745
11,Salandi School Of Nursing,"Salandi School Of Nursing, At-Motel Square,N.H.-5 , Bhadrak, Distt.- Bhadrak, Orissa, Pin Code- 756100",Salandi Health Care Pvt Ltd,Bhadrak,Orissa,Private,ANM,40 (Forty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:06.007745
11,Salandi School Of Nursing,"Salandi School Of Nursing, At-Motel Square,N.H.-5 , Bhadrak, Distt.- Bhadrak, Orissa, Pin Code- 756100",Salandi Health Care Pvt Ltd,Bhadrak,Orissa,Private,GNM,40 (Forty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:06.007745
12,Sambalpur Anm Training Center,"Sambalpur Anm Training Center, At.-Asa Academy, P.O.-Jayantpur, Sambalpur, Distt.- Sambalpur, Orissa, Pin Code- 768112",A S A Trust,Sambalpur,Orissa,Private,ANM,40 (Forty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:06.007745
12,Sambalpur Anm Training Center,"Sambalpur Anm Training Center, At.-Asa Academy, P.O.-Jayantpur, Sambalpur, Distt.- Sambalpur, Orissa, Pin Code- 768112",A S A Trust,Sambalpur,Orissa,Private,GNM,50 (Fifty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:06.007745
12,Sambalpur Anm Training Center,"Sambalpur Anm Training Center, At.-Asa Academy, P.O.-Jayantpur, Sambalpur, Distt.- Sambalpur, Orissa, Pin Code- 768112",A S A Trust,Sambalpur,Orissa,Private,B.Sc(N),60 (Sixty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:06.007745
12,Sambalpur Anm Training Center,"Sambalpur Anm Training Center, At.-Asa Academy, P.O.-Jayantpur, Sambalpur, Distt.- Sambalpur, Orissa, Pin Code- 768112",A S A Trust,Sambalpur,Orissa,Private,M. Sc (N),20 (Twenty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:06.007745
12,Sambalpur Anm Training Center,"Sambalpur Anm Training Center, At.-Asa Academy, P.O.-Jayantpur, Sambalpur, Distt.- Sambalpur, Orissa, Pin Code- 768112",A S A Trust,Sambalpur,Orissa,Private,P B B.Sc(N),30 (Thirty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:06.007745
13,Sanjog School Of Nursing,"Sanjog School Of Nursing, , Udala, Distt.- Mayurbhanja, Orissa, Pin Code- 757041",Sanjog,Mayurbhanja,Orissa,Private,ANM,30 (Thirty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:06.007745
14,Sankar Rukmani School Of Nursing,"Sankar Rukmani School Of Nursing, Near Orissa Brigade School, At- Bikash Nagar, Turanga, Dist- Angul , Angul, Distt.- Angul, Orissa, Pin Code- 759122",Dhaneswar Memorial Educational Trust,Angul,Orissa,Private,ANM,30 (Thirty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:06.007745
1,Sarada Devi Institute Of Medical Sciences,"Sarada Devi Institute Of Medical Sciences, Mahanadi Vihar, Cuttack, Distt.- Khordha, Orissa, Pin Code- 753004",Bharat Nirman Charitable Trust,Khordha,Orissa,Private,ANM,40 (Forty),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:14.005361
1,Sarada Devi Institute Of Medical Sciences,"Sarada Devi Institute Of Medical Sciences, Mahanadi Vihar, Cuttack, Distt.- Khordha, Orissa, Pin Code- 753004",Bharat Nirman Charitable Trust,Khordha,Orissa,Private,GNM,40 (Forty),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:14.005361
2,Sarala Institute Of Nursing,"Sarala Institute Of Nursing, At Sapanpur, Po Sisua, Salipur, Distt.- Cuttack, Orissa, Pin Code- 754202",Maa Sarala Trust,Cuttack,Orissa,Private,ANM,30 (Thirty),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:14.005361
3,Satyanarayan Gnm Training College,"Satyanarayan Gnm Training College, At-Sambayaguda, Po/Dist- Malkanagiri, Odisha , Malkanagiri, Distt.- Malkanagiri, Orissa, Pin Code- 764045",Regional Library,Malkanagiri,Orissa,Private,GNM,30 (Thirty),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:14.005361
4,School Of Nursing,"School Of Nursing, Christian Hospital , Bissamcuttak, Distt.- Rayagada, Orissa, Pin Code- 765019",Christian Hospital Bissamcuttack,Rayagada,Orissa,Private,GNM,20 (Twenty),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:14.005361
4,School Of Nursing,"School Of Nursing, Christian Hospital , Bissamcuttak, Distt.- Rayagada, Orissa, Pin Code- 765019",Christian Hospital Bissamcuttack,Rayagada,Orissa,Private,B.Sc(N),40 (Forty),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:14.005361
5,School Of Nursing,"School Of Nursing, Giet University, Gunupur, Distt.- Rayagada, Orissa, Pin Code- 765022","Vidya Bharati Educational Trust,Gunupur",Rayagada,Orissa,Private,B.Sc(N),60 (Sixty),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:14.005361
6,Seva School Of Nursing,"Seva School Of Nursing, At - Indra Hari Nagar, P O - Turanga, Angul, Distt.- Angul, Orissa, Pin Code- 759123",Seva Educational Trust,Angul,Orissa,Private,ANM,30 (Thirty),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:14.005361
6,Seva School Of Nursing,"Seva School Of Nursing, At - Indra Hari Nagar, P O - Turanga, Angul, Distt.- Angul, Orissa, Pin Code- 759123",Seva Educational Trust,Angul,Orissa,Private,GNM,30 (Thirty),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:14.005361
7,Shaikh School Of Nursing,"Shaikh School Of Nursing, At/Po-Gudialbandh Ps - Badasahi Dist - Mayurbhanj, , Distt.- Mayurbhanja, Orissa, Pin Code- 757001",Organisation For Socio Economic Action,Mayurbhanja,Orissa,Private,GNM,30 (Thirty),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:14.005361
8,Site Anm Training Centre,"Site Anm Training Centre, Pallishree Vihar Po-Sadaipali, Balangir, Distt.- Bolangir, Orissa, Pin Code- 767065",Ramjee Yubak Sangha Society,Bolangir,Orissa,Private,ANM,40 (Forty),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:14.005361
8,Site Anm Training Centre,"Site Anm Training Centre, Pallishree Vihar Po-Sadaipali, Balangir, Distt.- Bolangir, Orissa, Pin Code- 767065",Ramjee Yubak Sangha Society,Bolangir,Orissa,Private,GNM,40 (Forty),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:14.005361
8,Site Anm Training Centre,"Site Anm Training Centre, Pallishree Vihar Po-Sadaipali, Balangir, Distt.- Bolangir, Orissa, Pin Code- 767065",Ramjee Yubak Sangha Society,Bolangir,Orissa,Private,B.Sc(N),40 (Forty),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:14.005361
8,Site Anm Training Centre,"Site Anm Training Centre, Pallishree Vihar Po-Sadaipali, Balangir, Distt.- Bolangir, Orissa, Pin Code- 767065",Ramjee Yubak Sangha Society,Bolangir,Orissa,Private,M. Sc (N),25 (Twentyfive) Med Surg-10 Paed-06 Chn-06 Obg-03,2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:14.005361
9,Sparsh College Of Nursing And Allied Sciences,"Sparsh College Of Nursing And Allied Sciences, Plot No.154/1683/2194 &177/2195, Kantabada,Bhubaneswar- 752054, Bhubaneswar, Distt.- Khordha, Orissa, Pin Code- 752054",Nirmala Trust,Khordha,Orissa,Private,ANM,30 (Thirty),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:14.005361
9,Sparsh College Of Nursing And Allied Sciences,"Sparsh College Of Nursing And Allied Sciences, Plot No.154/1683/2194 &177/2195, Kantabada,Bhubaneswar- 752054, Bhubaneswar, Distt.- Khordha, Orissa, Pin Code- 752054",Nirmala Trust,Khordha,Orissa,Private,B.Sc(N),60 (Sixty),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:14.005361
9,Sparsh College Of Nursing And Allied Sciences,"Sparsh College Of Nursing And Allied Sciences, Plot No.154/1683/2194 &177/2195, Kantabada,Bhubaneswar- 752054, Bhubaneswar, Distt.- Khordha, Orissa, Pin Code- 752054",Nirmala Trust,Khordha,Orissa,Private,GNM,50 (Fifty),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:14.005361
10,Sri Sri College Of Nursing,"Sri Sri College Of Nursing, Bidyadharpur Arilo, Cuttack, Distt.- Cuttack, Orissa, Pin Code- 754006",Sri Sri University,Cuttack,Orissa,Private,GNM,60 (Sixty),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:14.005361
10,Sri Sri College Of Nursing,"Sri Sri College Of Nursing, Bidyadharpur Arilo, Cuttack, Distt.- Cuttack, Orissa, Pin Code- 754006",Sri Sri University,Cuttack,Orissa,Private,B.Sc(N),60 (Sixty),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:14.005361
11,St Thomas School Of Nursing,"St Thomas School Of Nursing,, Jyothi Hospital Campus, P O - Kuruda,, , Distt.- Baleshwar, Orissa, Pin Code- 756056",Jyothi Charitable Society,Baleshwar,Orissa,Private,GNM,30 (Thirty),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:14.005361
11,St Thomas School Of Nursing,"St Thomas School Of Nursing,, Jyothi Hospital Campus, P O - Kuruda,, , Distt.- Baleshwar, Orissa, Pin Code- 756056",Jyothi Charitable Society,Baleshwar,Orissa,Private,B.Sc(N),60 (Sixty),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:14.005361
12,Sum Nursing School,"Sum Nursing School, K-8, Kalinga Nagar, Ghatikia, , Bhubaneswar, Distt.- Khordha, Orissa, Pin Code- 751003","Sikshya' O' Anusandhan Educational Soc,",Khordha,Orissa,Private,GNM,100 (One Hundred),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:14.005361
12,Sum Nursing School,"Sum Nursing School, K-8, Kalinga Nagar, Ghatikia, , Bhubaneswar, Distt.- Khordha, Orissa, Pin Code- 751003","Sikshya' O' Anusandhan Educational Soc,",Khordha,Orissa,Private,B.Sc(N),150 (One Hundred Fifty),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:14.005361
12,Sum Nursing School,"Sum Nursing School, K-8, Kalinga Nagar, Ghatikia, , Bhubaneswar, Distt.- Khordha, Orissa, Pin Code- 751003","Sikshya' O' Anusandhan Educational Soc,",Khordha,Orissa,Private,P B B.Sc(N),40 (Forty),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:14.005361
12,Sum Nursing School,"Sum Nursing School, K-8, Kalinga Nagar, Ghatikia, , Bhubaneswar, Distt.- Khordha, Orissa, Pin Code- 751003","Sikshya' O' Anusandhan Educational Soc,",Khordha,Orissa,Private,M. Sc (N),"50 (Fifty) Med-Surg-16, Paed-10, Obg-07, Chn-10, Psy-07",2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:14.005361
13,Sushila Devi School Of Nursing,"Sushila Devi School Of Nursing, Door No 866/1379, Street: Rajpur, Nuapada, Distt.- Nuapada, Orissa, Pin Code- 766105",Susila Batakrushna Charitable Trust,Nuapada,Orissa,Private,ANM,30 (Thirty),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:14.005361
13,Sushila Devi School Of Nursing,"Sushila Devi School Of Nursing, Door No 866/1379, Street: Rajpur, Nuapada, Distt.- Nuapada, Orissa, Pin Code- 766105",Susila Batakrushna Charitable Trust,Nuapada,Orissa,Private,GNM,40 (Forty),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:14.005361
14,Tulasi Anm Training Centre,"Tulasi Anm Training Centre, At- Gopa, Po- Keshpur Bazar, Dist- Kendrapara-754211, Odisha , Kendrapara , Distt.- Kendrapara, Orissa, Pin Code- 754211",Shikshya 'O' Sambhabana,Kendrapara,Orissa,Private,ANM,20 (Twenty),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:14.005361
14,Tulasi Anm Training Centre,"Tulasi Anm Training Centre, At- Gopa, Po- Keshpur Bazar, Dist- Kendrapara-754211, Odisha , Kendrapara , Distt.- Kendrapara, Orissa, Pin Code- 754211",Shikshya 'O' Sambhabana,Kendrapara,Orissa,Private,GNM,60 (Sixty),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:14.005361
15,Vikash G N M Training School,"Vikash G N M Training School, (Tentulia Thakurani Mandir), Po - Januganj, Balasore, Distt.- Baleshwar, Orissa, Pin Code- 756019",Medical Training Centre Briliant Institute Of Pharmacitical Information Hospital And Technology,Baleshwar,Orissa,Private,GNM,30 (Thirty),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:14.005361
1,Vikash Nursing College,"Vikash Nursing College, Barahaguda,Vikash Enclave, Bargarh, Distt.- Bargarh, Orissa, Pin Code- 768028",Dasari Veer Raju And Gunnam Ram Chandra Rao Memorial Trust,Bargarh,Orissa,Private,ANM,40 (Forty),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:20.420071
1,Vikash Nursing College,"Vikash Nursing College, Barahaguda,Vikash Enclave, Bargarh, Distt.- Bargarh, Orissa, Pin Code- 768028",Dasari Veer Raju And Gunnam Ram Chandra Rao Memorial Trust,Bargarh,Orissa,Private,B.Sc(N),60 (Sixty),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:20.420071
2,Vivekananda Institute Of Social Work & Social Science,"Vivekananda Institute Of Social Work & Social Science, Campus-I, Plot-474, Pitapalli Campus-Ii,Plot-19,Chhatabar , Khordha, Distt.- Khordha, Orissa, Pin Code- 752055",Sohum World Foundation,Khordha,Orissa,Private,GNM,60 (Sixty),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:20.420071
2,Vivekananda Institute Of Social Work & Social Science,"Vivekananda Institute Of Social Work & Social Science, Campus-I, Plot-474, Pitapalli Campus-Ii,Plot-19,Chhatabar , Khordha, Distt.- Khordha, Orissa, Pin Code- 752055",Sohum World Foundation,Khordha,Orissa,Private,B.Sc(N),60 (Sixty),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:20.420071
2,Vivekananda Institute Of Social Work & Social Science,"Vivekananda Institute Of Social Work & Social Science, Campus-I, Plot-474, Pitapalli Campus-Ii,Plot-19,Chhatabar , Khordha, Distt.- Khordha, Orissa, Pin Code- 752055",Sohum World Foundation,Khordha,Orissa,Private,M. Sc (N),35 (Thirty Five) 7 In Each Specialty,2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:20.420071
2,Vivekananda Institute Of Social Work & Social Science,"Vivekananda Institute Of Social Work & Social Science, Campus-I, Plot-474, Pitapalli Campus-Ii,Plot-19,Chhatabar , Khordha, Distt.- Khordha, Orissa, Pin Code- 752055",Sohum World Foundation,Khordha,Orissa,Private,P B B.Sc(N),50 (Fifty),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:20.420071
3,Xavier School Of Nursing,"Xavier School Of Nursing, Plot No.-6, At- Barakuda, Mukunda Prasda, , Khordha, Distt.- Khordha, Orissa, Pin Code- 752050",Sikhya Sanjog,Khordha,Orissa,Private,ANM,30 (Thirty),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:31:20.420071
