inc_institution_key,institution_name,institution_address,trust_name,district_name,state,sector,programmes,annual_intakes,total_intake,pin_code,academic_year,source,source_url,extraction_timestamp
Maharashtra|Thane|FLORENCE NIGHTINGALE INSTITUTE OF NURSING EDUCATION,Florence Nightingale Institute Of Nursing Education,"Florence Nightingale Institute Of Nursing Education, C/O. Administrative Officer, Plot.No-46, Sector-30, Vashi, Vill.- Vashi, Tehsil- Kalyan, Distt.- Thane, Maharashtra, Pin Code- 400705",Mahatma Gandhi Mission's,Thane,Maharashtra,Private,GNM,30 (Thirty),30,400705,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:58.233595
Maharashtra|Satara|GENERAL HOSPITAL,General Hospital,"General Hospital, Sadar Bazar, Satara, Distt.- Satara, Maharashtra, Pin Code- 415001",Govt Inst,Satara,Maharashtra,Government,GNM,20 (Twenty),20,415001,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:58.233595
Maharashtra|Sangli|GENERAL HOSPITAL,General Hospital,"General Hospital, Training College Of Nursing,Padmbhushan Vasantdada Patil, Sangli, Distt.- Sangli, Maharashtra, Pin Code- 416416",,Sangli,Maharashtra,Government,GNM,20 (Twenty),20,416416,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:58.233595
Maharashtra|Wardha|GENERAL HOSPITAL,General Hospital,"General Hospital, Zashi Rani Squar, Near Post Office, Wardha, Distt.- Wardha, Maharashtra, Pin Code- 442001",,Wardha,Maharashtra,Government,ANM,20 (Twenty),20,442001,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:58.233595
Maharashtra|Nashik|GLOBAL HEALTHCARE INSTITUTE COLLEGE OF NURSING,Global Healthcare Institute College Of Nursing,"Global Healthcare Institute College Of Nursing, Opp Muhs Nashik Dindori Road Chinchbari, Nashik, Distt.- Nashik, Maharashtra, Pin Code- 422004",Global Infotech India,Nashik,Maharashtra,Private,GNM,40 (Forty),40,422004,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:58.233595
Maharashtra|Jalgaon|GODAVARI COLLEGE OF NURSING,Godavari College Of Nursing,"Godavari College Of Nursing, Nh-6 , Gat No. 57/1, 57/2 , Khirdi Shivar, Jalgaon, Distt.- Jalgaon, Maharashtra, Pin Code- 425309",Godavari Foundation,Jalgaon,Maharashtra,Private,B.Sc(N) | ANM | M. Sc (N) | P B B.Sc(N) | GNM,100 (One Hundred) | 30 (Thirty) | 25 (Twenty Five) Paed-5 Psy-5 Chn-5 Med-Surg-5 Obg-5 | 50 (Fifty) | 100 (One Hundred),305,425309,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:58.233595
Maharashtra|Mumbai|GOKULDAS TEJPAL HOSPITAL,Gokuldas Tejpal Hospital,"Gokuldas Tejpal Hospital, Dhobi Talav, Mumbai, Distt.- Mumbai, Maharashtra, Pin Code- 400001",Government Of Maharashtra,Mumbai,Maharashtra,Government,GNM,25 (Twenty Five),25,400001,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:58.233595
Maharashtra|Beed|GOVERNMENT COLLEGE OF NURSING,Government College Of Nursing,"Government College Of Nursing, Dr. Shankarrao Chavan Government Medical College And Hospital, Medical College And Hospital, Nanded, Nanded, Distt.- Beed, Maharashtra, Pin Code- 431606",Government Of Maharashtra,Beed,Maharashtra,Government,B.Sc(N),50 (Fifty),50,431606,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:28:06.566624
Maharashtra|Latur|GOVERNMENT RANM NURSING SCHOOL,Government Ranm Nursing School,"Government Ranm Nursing School, Rural Hospital Campus, At/Post Babhalgaon, Latur, Distt.- Latur, Maharashtra, Pin Code- 413512",Maharashtra,Latur,Maharashtra,Government,ANM,20 (Twenty),20,413512,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:28:06.566624
Maharashtra|Yavatmal|HELEN ROSE SCHOOL OF NURSING,Helen Rose School Of Nursing,"Helen Rose School Of Nursing, Umri Christian Hospital Umri Kelapur , Umri, Distt.- Yavatmal, Maharashtra, Pin Code- 445302",Umri Christian Hospital Trust,Yavatmal,Maharashtra,Private,ANM | GNM,20 (Twenty) | 20 (Twenty),40,445302,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:28:06.566624
