sl_no,institution_name_raw,institution_address_raw,trust_name,district_name,state,sector,programme,annual_intake,academic_year,page_number,source_url,extraction_timestamp
13,Kamakshi College Of Bsc Nursing,"Kamakshi College Of Bsc Nursing, Post Office- Bhugnra, Vill.- Bassa Waziran , Tehsil- Nurpur, Distt.- Kangra, Himachal Pradesh, Pin Code- 176201",Shyama Multipurpose Education Centre,Kangra,Himachal Pradesh,Private,P B B.Sc(N),25 (Twenty Five),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:16:29.962203
13,Kamakshi College Of Bsc Nursing,"Kamakshi College Of Bsc Nursing, Post Office- Bhugnra, Vill.- Bassa Waziran , Tehsil- Nurpur, Distt.- Kangra, Himachal Pradesh, Pin Code- 176201",Shyama Multipurpose Education Centre,Kangra,Himachal Pradesh,Private,GNM,40 (Forty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:16:29.962203
14,Kol Valley Institute Of Nursing,"Kol Valley Institute Of Nursing , P.O.: Harnoda(Koldam), Harnora, Distt.- Bilaspur, Himachal Pradesh, Pin Code- 174036",Kol Valley Educational Society And Training,Bilaspur,Himachal Pradesh,Private,P B B.Sc(N),20 (Twenty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:16:29.962203
14,Kol Valley Institute Of Nursing,"Kol Valley Institute Of Nursing , P.O.: Harnoda(Koldam), Harnora, Distt.- Bilaspur, Himachal Pradesh, Pin Code- 174036",Kol Valley Educational Society And Training,Bilaspur,Himachal Pradesh,Private,GNM,40 (Forty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:16:29.962203
14,Kol Valley Institute Of Nursing,"Kol Valley Institute Of Nursing , P.O.: Harnoda(Koldam), Harnora, Distt.- Bilaspur, Himachal Pradesh, Pin Code- 174036",Kol Valley Educational Society And Training,Bilaspur,Himachal Pradesh,Private,B.Sc(N),40 (Forty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:16:29.962203
15,Lord Mahavira Nursing College,"Lord Mahavira Nursing College, Swarghat Road, Vill.- Dattowal, Tehsil- Nalagarh, Distt.- Solan, Himachal Pradesh, Pin Code- 174101",Vardhman Educational Society,Solan,Himachal Pradesh,Private,P B B.Sc(N),20 (Twenty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:16:29.962203
15,Lord Mahavira Nursing College,"Lord Mahavira Nursing College, Swarghat Road, Vill.- Dattowal, Tehsil- Nalagarh, Distt.- Solan, Himachal Pradesh, Pin Code- 174101",Vardhman Educational Society,Solan,Himachal Pradesh,Private,B.Sc(N),50 (Fifty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:16:29.962203
1,Lord Mahavira Nursing College,"Lord Mahavira Nursing College, Swarghat Road, Vill.- Dattowal, Tehsil- Nalagarh, Distt.- Solan, Himachal Pradesh, Pin Code- 174101",Vardhman Educational Society,Solan,Himachal Pradesh,Private,GNM,40 (Forty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:16:38.666513
2,Maa Janaki School Of Nursing,"Maa Janaki School Of Nursing , House No 48, Ward No 1, Hira Nagar , Hamirpur , Distt.- Hamirpur, Himachal Pradesh, Pin Code- 177001",Gaitry Educational Society,Hamirpur,Himachal Pradesh,Private,ANM,40 (Forty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:16:38.666513
2,Maa Janaki School Of Nursing,"Maa Janaki School Of Nursing , House No 48, Ward No 1, Hira Nagar , Hamirpur , Distt.- Hamirpur, Himachal Pradesh, Pin Code- 177001",Gaitry Educational Society,Hamirpur,Himachal Pradesh,Private,GNM,40 (Forty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:16:38.666513
