sl_no,institution_name_raw,institution_address_raw,trust_name,district_name,state,sector,programme,annual_intake,academic_year,page_number,source_url,extraction_timestamp
6,Naincy College Of Nursing,"Naincy College Of Nursing, P.O Jeolikote,, Naintal , Distt.- Nainital, Uttaranchal, Pin Code- 263127",Naincy Convent Educational And Social Welfare Society,Nainital,Uttaranchal,Private,B.Sc(N),60 (Sixty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:29.504049
7,Narayan Swami College Of Nursing,"Narayan Swami College Of Nursing, Subhartipuram, Kotda Santaur, Aamwala Road, Premnanagar , Dehradun, Distt.- Dehra Dun, Uttaranchal, Pin Code- 248007",Dr. Jagat Narayan Subharti Charitable Trust,Dehra Dun,Uttaranchal,Private,GNM,50 (Fifty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:29.504049
7,Narayan Swami College Of Nursing,"Narayan Swami College Of Nursing, Subhartipuram, Kotda Santaur, Aamwala Road, Premnanagar , Dehradun, Distt.- Dehra Dun, Uttaranchal, Pin Code- 248007",Dr. Jagat Narayan Subharti Charitable Trust,Dehra Dun,Uttaranchal,Private,B.Sc(N),60 (Sixty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:29.504049
7,Narayan Swami College Of Nursing,"Narayan Swami College Of Nursing, Subhartipuram, Kotda Santaur, Aamwala Road, Premnanagar , Dehradun, Distt.- Dehra Dun, Uttaranchal, Pin Code- 248007",Dr. Jagat Narayan Subharti Charitable Trust,Dehra Dun,Uttaranchal,Private,P B B.Sc(N),20 (Twenty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:29.504049
8,Pal Collegeof Nursing &Amp; Medical Sciences,"Pal Collegeof Nursing &Amp; Medical Sciences, Anandi Tower, Nainital Rd, , Katgodam, Distt.- Nainital, Uttaranchal, Pin Code- 263126",Brij Lal Hospital And Research Center,Nainital,Uttaranchal,Private,ANM,40 (Forty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:29.504049
8,Pal Collegeof Nursing &Amp; Medical Sciences,"Pal Collegeof Nursing &Amp; Medical Sciences, Anandi Tower, Nainital Rd, , Katgodam, Distt.- Nainital, Uttaranchal, Pin Code- 263126",Brij Lal Hospital And Research Center,Nainital,Uttaranchal,Private,GNM,50 (Fifty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:29.504049
8,Pal Collegeof Nursing &Amp; Medical Sciences,"Pal Collegeof Nursing &Amp; Medical Sciences, Anandi Tower, Nainital Rd, , Katgodam, Distt.- Nainital, Uttaranchal, Pin Code- 263126",Brij Lal Hospital And Research Center,Nainital,Uttaranchal,Private,B.Sc(N),50 (Fifty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:29.504049
8,Pal Collegeof Nursing &Amp; Medical Sciences,"Pal Collegeof Nursing &Amp; Medical Sciences, Anandi Tower, Nainital Rd, , Katgodam, Distt.- Nainital, Uttaranchal, Pin Code- 263126",Brij Lal Hospital And Research Center,Nainital,Uttaranchal,Private,M. Sc (N),13 (Thirteen),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:29.504049
8,Pal Collegeof Nursing &Amp; Medical Sciences,"Pal Collegeof Nursing &Amp; Medical Sciences, Anandi Tower, Nainital Rd, , Katgodam, Distt.- Nainital, Uttaranchal, Pin Code- 263126",Brij Lal Hospital And Research Center,Nainital,Uttaranchal,Private,P B B.Sc(N),30 (Thirty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:29.504049
8,Pal Collegeof Nursing &Amp; Medical Sciences,"Pal Collegeof Nursing &Amp; Medical Sciences, Anandi Tower, Nainital Rd, , Katgodam, Distt.- Nainital, Uttaranchal, Pin Code- 263126",Brij Lal Hospital And Research Center,Nainital,Uttaranchal,Private,NURSE PRACTITIONER IN CRITICAL CARE(NPCC),10 (Ten),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:29.504049
9,Quadra Institute Of Nursing,"Quadra Institute Of Nursing , Nh-58, Near Mont Fort School, Haridwar Road, Vill.- Belda, Tehsil- Roorkee, Distt.- Haridwar, Uttaranchal, Pin Code- 247667",Chaudhary Harchand Singh Atma Ram Education Trust,Haridwar,Uttaranchal,Private,B.Sc(N),40 (Forty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:29.504049
9,Quadra Institute Of Nursing,"Quadra Institute Of Nursing , Nh-58, Near Mont Fort School, Haridwar Road, Vill.- Belda, Tehsil- Roorkee, Distt.- Haridwar, Uttaranchal, Pin Code- 247667",Chaudhary Harchand Singh Atma Ram Education Trust,Haridwar,Uttaranchal,Private,P B B.Sc(N),20 (Twenty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:29.504049
9,Quadra Institute Of Nursing,"Quadra Institute Of Nursing , Nh-58, Near Mont Fort School, Haridwar Road, Vill.- Belda, Tehsil- Roorkee, Distt.- Haridwar, Uttaranchal, Pin Code- 247667",Chaudhary Harchand Singh Atma Ram Education Trust,Haridwar,Uttaranchal,Private,ANM,25 (Twenty Five),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:29.504049
9,Quadra Institute Of Nursing,"Quadra Institute Of Nursing , Nh-58, Near Mont Fort School, Haridwar Road, Vill.- Belda, Tehsil- Roorkee, Distt.- Haridwar, Uttaranchal, Pin Code- 247667",Chaudhary Harchand Singh Atma Ram Education Trust,Haridwar,Uttaranchal,Private,GNM,25 (Twenty Five),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:29.504049
10,Sai School Of Nursing,"Sai School Of Nursing, 26A, Rajpur Road, Nr Meedo Grand Hotel, Dehradun, Distt.- Dehra Dun, Uttaranchal, Pin Code- 248001",Sai Vikas Samiti,Dehra Dun,Uttaranchal,Private,GNM,50 (Fifty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:29.504049
10,Sai School Of Nursing,"Sai School Of Nursing, 26A, Rajpur Road, Nr Meedo Grand Hotel, Dehradun, Distt.- Dehra Dun, Uttaranchal, Pin Code- 248001",Sai Vikas Samiti,Dehra Dun,Uttaranchal,Private,B.Sc(N),60 (Sixty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:29.504049
10,Sai School Of Nursing,"Sai School Of Nursing, 26A, Rajpur Road, Nr Meedo Grand Hotel, Dehradun, Distt.- Dehra Dun, Uttaranchal, Pin Code- 248001",Sai Vikas Samiti,Dehra Dun,Uttaranchal,Private,P B B.Sc(N),40 (Forty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:29.504049
11,Saini Nursing School,"Saini Nursing School, Sherpur, Bhagwanpur, Vill.- Sherpur, Tehsil- Bhagwan Pur, Distt.- Haridwar, Uttaranchal, Pin Code- 247661",Saini Sikshan Prashikshan Samiti,Haridwar,Uttaranchal,Private,ANM,20 (Twenty),2025-2026,3,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:29.504049
1,Saini Nursing School,"Saini Nursing School, Sherpur, Bhagwanpur, Vill.- Sherpur, Tehsil- Bhagwan Pur, Distt.- Haridwar, Uttaranchal, Pin Code- 247661",Saini Sikshan Prashikshan Samiti,Haridwar,Uttaranchal,Private,GNM,20 (Twenty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:35.656880
2,Samrat Prithviraj Chauhan Institute Of Nursing Paramedical Sciences,"Samrat Prithviraj Chauhan Institute Of Nursing Paramedical Sciences, Khokhratal Dheemarkhera Dahriyal Road , Vill.- Dheemarkhera, Tehsil- Kashipur, Distt.- Udham Singh Nagar, Uttaranchal, Pin Co",Samrat Prathvi Raj Chauhan Sewa Trust,Udham Singh Nagar,Uttaranchal,Private,GNM,60 (Sixty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:35.656880
2,Samrat Prithviraj Chauhan Institute Of Nursing Paramedical Sciences,"Samrat Prithviraj Chauhan Institute Of Nursing Paramedical Sciences, Khokhratal Dheemarkhera Dahriyal Road , Vill.- Dheemarkhera, Tehsil- Kashipur, Distt.- Udham Singh Nagar, Uttaranchal, Pin Co",Samrat Prathvi Raj Chauhan Sewa Trust,Udham Singh Nagar,Uttaranchal,Private,M. Sc (N),"10 (Ten) :PEAD-05, PSY-05",2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:35.656880
2,Samrat Prithviraj Chauhan Institute Of Nursing Paramedical Sciences,"Samrat Prithviraj Chauhan Institute Of Nursing Paramedical Sciences, Khokhratal Dheemarkhera Dahriyal Road , Vill.- Dheemarkhera, Tehsil- Kashipur, Distt.- Udham Singh Nagar, Uttaranchal, Pin Co",Samrat Prathvi Raj Chauhan Sewa Trust,Udham Singh Nagar,Uttaranchal,Private,B.Sc(N),60 (Sixty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:35.656880
2,Samrat Prithviraj Chauhan Institute Of Nursing Paramedical Sciences,"Samrat Prithviraj Chauhan Institute Of Nursing Paramedical Sciences, Khokhratal Dheemarkhera Dahriyal Road , Vill.- Dheemarkhera, Tehsil- Kashipur, Distt.- Udham Singh Nagar, Uttaranchal, Pin Co",Samrat Prathvi Raj Chauhan Sewa Trust,Udham Singh Nagar,Uttaranchal,Private,P B B.Sc(N),30 (Thirty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:35.656880
3,Sanjeevani Hospital And Medical Research Institute,"Sanjeevani Hospital And Medical Research Institute, Infornt Of Police Thana , Jhabrera, Jhabrera, Teh Roorkee, Distt.- Haridwar, Uttaranchal, Pin Code- 247665",Sanjeevani Shiksha Peeth,Haridwar,Uttaranchal,Private,GNM,20 (Twenty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:35.656880
4,Sapkm College Of Nursing,"Sapkm College Of Nursing, Kishanpur , Haldwani By Pass Road , Kichha, Distt.- Udham Singh Nagar, Uttaranchal, Pin Code- 263148",Surajmal Laxmi Devi Sawarthia Educational Trust,Udham Singh Nagar,Uttaranchal,Private,GNM,30 (Thirty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:35.656880
4,Sapkm College Of Nursing,"Sapkm College Of Nursing, Kishanpur , Haldwani By Pass Road , Kichha, Distt.- Udham Singh Nagar, Uttaranchal, Pin Code- 263148",Surajmal Laxmi Devi Sawarthia Educational Trust,Udham Singh Nagar,Uttaranchal,Private,B.Sc(N),40 (Forty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:35.656880
5,School Of Nursing,"School Of Nursing, Navgaon, Manduwala, Dehradun, Distt.- Dehra Dun, Uttaranchal, Pin Code- 248007",Dev Bhoomi Uttarakhand University,Dehra Dun,Uttaranchal,Private,GNM,40 (Forty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:35.656880
5,School Of Nursing,"School Of Nursing, Navgaon, Manduwala, Dehradun, Distt.- Dehra Dun, Uttaranchal, Pin Code- 248007",Dev Bhoomi Uttarakhand University,Dehra Dun,Uttaranchal,Private,B.Sc(N),60 (Sixty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:35.656880
6,Shree College Of Nursing,"Shree College Of Nursing, Moradabad Road,, Vill.- Kunda, Tehsil- Kashipur, Distt.- Udham Singh Nagar, Uttaranchal, Pin Code- 244713",Shree Educational Society,Udham Singh Nagar,Uttaranchal,Private,GNM,30 (Thirty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:35.656880
6,Shree College Of Nursing,"Shree College Of Nursing, Moradabad Road,, Vill.- Kunda, Tehsil- Kashipur, Distt.- Udham Singh Nagar, Uttaranchal, Pin Code- 244713",Shree Educational Society,Udham Singh Nagar,Uttaranchal,Private,B.Sc(N),25 (Twenty Five),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:35.656880
7,Shri Guru Ram Rai Institute Of Medical & Health Sciences,"Shri Guru Ram Rai Institute Of Medical & Health Sciences, Patel Nagar, Dehradun, Distt.- Dehra Dun, Uttaranchal, Pin Code- 248001",Shri Guru Ram Rai Education Mission,Dehra Dun,Uttaranchal,Private,ANM,40 (Forty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:35.656880
7,Shri Guru Ram Rai Institute Of Medical & Health Sciences,"Shri Guru Ram Rai Institute Of Medical & Health Sciences, Patel Nagar, Dehradun, Distt.- Dehra Dun, Uttaranchal, Pin Code- 248001",Shri Guru Ram Rai Education Mission,Dehra Dun,Uttaranchal,Private,GNM,60 (Sixty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:35.656880
7,Shri Guru Ram Rai Institute Of Medical & Health Sciences,"Shri Guru Ram Rai Institute Of Medical & Health Sciences, Patel Nagar, Dehradun, Distt.- Dehra Dun, Uttaranchal, Pin Code- 248001",Shri Guru Ram Rai Education Mission,Dehra Dun,Uttaranchal,Private,B.Sc(N),100 (One Hundred),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:35.656880
7,Shri Guru Ram Rai Institute Of Medical & Health Sciences,"Shri Guru Ram Rai Institute Of Medical & Health Sciences, Patel Nagar, Dehradun, Distt.- Dehra Dun, Uttaranchal, Pin Code- 248001",Shri Guru Ram Rai Education Mission,Dehra Dun,Uttaranchal,Private,M. Sc (N),"25 (Twenty Five) Paed-5, Med Surg- 5, Obg-5, Chn- 5, Psy-5",2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:35.656880
7,Shri Guru Ram Rai Institute Of Medical & Health Sciences,"Shri Guru Ram Rai Institute Of Medical & Health Sciences, Patel Nagar, Dehradun, Distt.- Dehra Dun, Uttaranchal, Pin Code- 248001",Shri Guru Ram Rai Education Mission,Dehra Dun,Uttaranchal,Private,P B B.Sc(N),50 (Fifty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:35.656880
8,Six Sigma Institute Of Technology And Science,"Six Sigma Institute Of Technology And Science, Jaffarpur-Dineshpur Road Post-Khanpurpurab, Udham Singh Nagar, Uttarakhand, 263153, Rudrapur, Distt.- Udham Singh Nagar, Uttaranchal, Pin Code- 26315",Six Sigma Institute Of Technology And Science,Udham Singh Nagar,Uttaranchal,Private,Upgraded College of Nursing,50 (Fifty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:35.656880
9,Sri Sai Institute Of Nursing (Sri Sai Shikshan Sansthan),"Sri Sai Institute Of Nursing (Sri Sai Shikshan Sansthan), Mahuadabra, Jaspur, Jaspur, Distt.- Udham Singh Nagar, Uttaranchal, Pin Code- 244712",Sri Sai Shikshan Sansthan,Udham Singh Nagar,Uttaranchal,Private,GNM,30 (Thirty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:35.656880
9,Sri Sai Institute Of Nursing (Sri Sai Shikshan Sansthan),"Sri Sai Institute Of Nursing (Sri Sai Shikshan Sansthan), Mahuadabra, Jaspur, Jaspur, Distt.- Udham Singh Nagar, Uttaranchal, Pin Code- 244712",Sri Sai Shikshan Sansthan,Udham Singh Nagar,Uttaranchal,Private,B.Sc(N),53 (Fifty Three),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:35.656880
10,Sri Swami Bhumanand School Of Nursing Midwifery,"Sri Swami Bhumanand School Of Nursing Midwifery, Ranipur Jhal, Jwalapur, Haridwar, Distt.- Haridwar, Uttaranchal, Pin Code- 249407",Sri Swami Bhoomanand Dharmarth Chikitsalaya Evam Shodh Sansthan,Haridwar,Uttaranchal,Private,ANM,30 (Thirty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:35.656880
10,Sri Swami Bhumanand School Of Nursing Midwifery,"Sri Swami Bhumanand School Of Nursing Midwifery, Ranipur Jhal, Jwalapur, Haridwar, Distt.- Haridwar, Uttaranchal, Pin Code- 249407",Sri Swami Bhoomanand Dharmarth Chikitsalaya Evam Shodh Sansthan,Haridwar,Uttaranchal,Private,GNM,60 (Sixty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:35.656880
10,Sri Swami Bhumanand School Of Nursing Midwifery,"Sri Swami Bhumanand School Of Nursing Midwifery, Ranipur Jhal, Jwalapur, Haridwar, Distt.- Haridwar, Uttaranchal, Pin Code- 249407",Sri Swami Bhoomanand Dharmarth Chikitsalaya Evam Shodh Sansthan,Haridwar,Uttaranchal,Private,B.Sc(N),60 (Sixty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:35.656880
10,Sri Swami Bhumanand School Of Nursing Midwifery,"Sri Swami Bhumanand School Of Nursing Midwifery, Ranipur Jhal, Jwalapur, Haridwar, Distt.- Haridwar, Uttaranchal, Pin Code- 249407",Sri Swami Bhoomanand Dharmarth Chikitsalaya Evam Shodh Sansthan,Haridwar,Uttaranchal,Private,M. Sc (N),25 (Twenty Five),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:35.656880
10,Sri Swami Bhumanand School Of Nursing Midwifery,"Sri Swami Bhumanand School Of Nursing Midwifery, Ranipur Jhal, Jwalapur, Haridwar, Distt.- Haridwar, Uttaranchal, Pin Code- 249407",Sri Swami Bhoomanand Dharmarth Chikitsalaya Evam Shodh Sansthan,Haridwar,Uttaranchal,Private,P B B.Sc(N),40 (Forty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:35.656880
11,State College Of Nursing,"State College Of Nursing, 107, Chander Nagar, Dehradun, Distt.- Dehra Dun, Uttaranchal, Pin Code- 248001",Na,Dehra Dun,Uttaranchal,Government,B.Sc(N),60 (Sixty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:35.656880
11,State College Of Nursing,"State College Of Nursing, 107, Chander Nagar, Dehradun, Distt.- Dehra Dun, Uttaranchal, Pin Code- 248001",Na,Dehra Dun,Uttaranchal,Government,M. Sc (N),"09 (Nine) Obg-06, Med.Surg-03",2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:35.656880
11,State College Of Nursing,"State College Of Nursing, 107, Chander Nagar, Dehradun, Distt.- Dehra Dun, Uttaranchal, Pin Code- 248001",Na,Dehra Dun,Uttaranchal,Government,P B B.Sc(N),30 (Thirty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:35.656880
11,State College Of Nursing,"State College Of Nursing, 107, Chander Nagar, Dehradun, Distt.- Dehra Dun, Uttaranchal, Pin Code- 248001",Na,Dehra Dun,Uttaranchal,Government,NURSE PRACTITIONER IN CRITICAL CARE(NPCC),20 (Twenty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:35.656880
11,State College Of Nursing,"State College Of Nursing, 107, Chander Nagar, Dehradun, Distt.- Dehra Dun, Uttaranchal, Pin Code- 248001",Na,Dehra Dun,Uttaranchal,Government,Nurse Practitioner in Midwifery,30 (Thirty),2025-2026,4,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:35.656880
1,Surajmal University(College Of Nursing),"Surajmal University(College Of Nursing), Vill. Dupaharia, Kichha,Udham Singh Nagar,263148,Uttarakhand, Kichha, Distt.- Udham Singh Nagar, Uttaranchal, Pin Code- 263148",Surajmal Laxmidevi Sawarthia Educational Trust,Udham Singh Nagar,Uttaranchal,Private,GNM,30 (Thirty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:41.162746
2,Swami Vivekanand Institute Of Nursing,"Swami Vivekanand Institute Of Nursing, Jagatpur Patti, Po-Shivrajpur, Jaspur, Distt.- Udham Singh Nagar, Uttaranchal, Pin Code- 244712",Pakhi Welfare Society,Udham Singh Nagar,Uttaranchal,Private,GNM,30 (Thirty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:41.162746
2,Swami Vivekanand Institute Of Nursing,"Swami Vivekanand Institute Of Nursing, Jagatpur Patti, Po-Shivrajpur, Jaspur, Distt.- Udham Singh Nagar, Uttaranchal, Pin Code- 244712",Pakhi Welfare Society,Udham Singh Nagar,Uttaranchal,Private,B.Sc(N),30 (Thirty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:41.162746
2,Swami Vivekanand Institute Of Nursing,"Swami Vivekanand Institute Of Nursing, Jagatpur Patti, Po-Shivrajpur, Jaspur, Distt.- Udham Singh Nagar, Uttaranchal, Pin Code- 244712",Pakhi Welfare Society,Udham Singh Nagar,Uttaranchal,Private,P B B.Sc(N),30 (Thirty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:41.162746
3,Swastik School Of Nursing,"Swastik School Of Nursing, Lohia Head Road, Khatima, Distt.- Udham Singh Nagar, Uttaranchal, Pin Code- 262308",Swastik Educational Trust,Udham Singh Nagar,Uttaranchal,Private,ANM,30 (Thirty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:41.162746
3,Swastik School Of Nursing,"Swastik School Of Nursing, Lohia Head Road, Khatima, Distt.- Udham Singh Nagar, Uttaranchal, Pin Code- 262308",Swastik Educational Trust,Udham Singh Nagar,Uttaranchal,Private,GNM,40 (Forty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:41.162746
3,Swastik School Of Nursing,"Swastik School Of Nursing, Lohia Head Road, Khatima, Distt.- Udham Singh Nagar, Uttaranchal, Pin Code- 262308",Swastik Educational Trust,Udham Singh Nagar,Uttaranchal,Private,B.Sc(N),40 (Forty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:41.162746
3,Swastik School Of Nursing,"Swastik School Of Nursing, Lohia Head Road, Khatima, Distt.- Udham Singh Nagar, Uttaranchal, Pin Code- 262308",Swastik Educational Trust,Udham Singh Nagar,Uttaranchal,Private,P B B.Sc(N),20 (Twenty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:41.162746
4,Unity College Of Nursing,"Unity College Of Nursing , Nh 74 Kashipur Road Opp. Prem Ashram Jafarpur Rudrapur , Rudrapur , Distt.- Udham Singh Nagar, Uttaranchal, Pin Code- 263153",Badridutt Sharma Educational Society,Udham Singh Nagar,Uttaranchal,Private,B.Sc(N),33 (Thirty Three),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:41.162746
5,Uttaranchal Pg College Of Bio Medical Sciences Hospital,"Uttaranchal Pg College Of Bio Medical Sciences Hospital, Sewla Khurd Saharanpur Road, , Distt.- Dehra Dun, Uttaranchal, Pin Code- 248001",Guru Nanak Dev Educational Society,Dehra Dun,Uttaranchal,Private,GNM,20 (Twenty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:41.162746
5,Uttaranchal Pg College Of Bio Medical Sciences Hospital,"Uttaranchal Pg College Of Bio Medical Sciences Hospital, Sewla Khurd Saharanpur Road, , Distt.- Dehra Dun, Uttaranchal, Pin Code- 248001",Guru Nanak Dev Educational Society,Dehra Dun,Uttaranchal,Private,B.Sc(N),60 (Sixty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:41.162746
5,Uttaranchal Pg College Of Bio Medical Sciences Hospital,"Uttaranchal Pg College Of Bio Medical Sciences Hospital, Sewla Khurd Saharanpur Road, , Distt.- Dehra Dun, Uttaranchal, Pin Code- 248001",Guru Nanak Dev Educational Society,Dehra Dun,Uttaranchal,Private,M. Sc (N),25 (Twenty Five),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:41.162746
5,Uttaranchal Pg College Of Bio Medical Sciences Hospital,"Uttaranchal Pg College Of Bio Medical Sciences Hospital, Sewla Khurd Saharanpur Road, , Distt.- Dehra Dun, Uttaranchal, Pin Code- 248001",Guru Nanak Dev Educational Society,Dehra Dun,Uttaranchal,Private,P B B.Sc(N),20 (Twenty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:41.162746
6,V3 College Of Nursing,"V3 College Of Nursing , Teen Pani Kichha Road, Vill.- Rudrapur, Tehsil- Rudrapur, Distt.- Udham Singh Nagar, Uttaranchal, Pin Code- 263153",V Three Health Educare Foundation,Udham Singh Nagar,Uttaranchal,Private,GNM,50 (Fifty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:41.162746
6,V3 College Of Nursing,"V3 College Of Nursing , Teen Pani Kichha Road, Vill.- Rudrapur, Tehsil- Rudrapur, Distt.- Udham Singh Nagar, Uttaranchal, Pin Code- 263153",V Three Health Educare Foundation,Udham Singh Nagar,Uttaranchal,Private,B.Sc(N),50 (Fifty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:43:41.162746
