inc_institution_key,institution_name,institution_address,trust_name,district_name,state,sector,programmes,annual_intakes,total_intake,pin_code,academic_year,source,source_url,extraction_timestamp
Madhya Pradesh|Indore|S D P S SCHOOL OF NURSING,S D P S School Of Nursing,"S D P S School Of Nursing, Khandwa Road, Opp. Bilawali Tank , Indore, Distt.- Indore, Madhya Pradesh, Pin Code- 452020",Shrimati Dhairya Prabha Devi Sojatia Womens Welfare Society,Indore,Madhya Pradesh,Private,ANM,25 (Twenty Five),25,452020,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:51.926581
Madhya Pradesh|Ujjain|S S G MEDICAL INSTITUTION,S S G Medical Institution,"S S G Medical Institution, S S G Hospital And Research Centre, Street No- 76, Vikram Marg, Freeganj, Freeganj, Distt.- Ujjain, Madhya Pradesh, Pin Code- 456337",S S G Educational And Training Society,Ujjain,Madhya Pradesh,Private,GNM | B.Sc(N),40 (Forty) | 40 (Forty),80,456337,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:59.838123
Madhya Pradesh|Ujjain|SACRED HEART SCHOOL OF NURSING,Sacred Heart School Of Nursing,"Sacred Heart School Of Nursing, 11'Azad Nagar,Opp.Pushpa Mission Hospital Dewas Road , Ujjain, Distt.- Ujjain, Madhya Pradesh, Pin Code- 456010",Society Of Sacred Heart Sister,Ujjain,Madhya Pradesh,Private,ANM | B.Sc(N),20 (Twenty) | 45 (Forty Five),65,456010,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:59.838123
Madhya Pradesh|Satna|SADGURU SCHOOL OF NSG,Sadguru School Of Nsg,"Sadguru School Of Nsg, Jankikund, Chitrakoot, Distt.- Satna, Madhya Pradesh, Pin Code- 210204",Sri Sadguru Seva Sangh Trust,Satna,Madhya Pradesh,Private,GNM | B.Sc(N),60 (Sixty) | 20 (Twenty),80,210204,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:59.838123
Madhya Pradesh|Indore|SAFE SCHOOL OF NRUSING,Safe School Of Nrusing,"Safe School Of Nrusing, Safe Parisar, Vill.- Kanadia, Tehsil- Indore, Distt.- Indore, Madhya Pradesh, Pin Code- 452016",Shri Astha Foundation For Education Society,Indore,Madhya Pradesh,Private,ANM | GNM | B.Sc(N) | M. Sc (N) | P B B.Sc(N),40 (Forty) | 90 (Ninety) | 90 (Ninety) | 25 (Twenty Five) 05 In Each Subject | 30 (Thirty),275,452016,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:59.838123
Madhya Pradesh|Bhopal|SAGE COLLEGE OF NURSING,Sage College Of Nursing,"Sage College Of Nursing, Bhopal, Sanjeev Agrawal Global Educational University Bhopal, Sahara Bypass Road, Katara Hills, Extension, Bhopal, Madhya Pradesh , Bhopal, Distt.- Bhopal, Madhya Pradesh,",Shri Agrawal Educational Public Trust,Bhopal,Madhya Pradesh,Private,B.Sc(N),60 (Sixty),60,,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:59.838123
Madhya Pradesh|Balaghat|SAI NATH INSTITUTE OF NURSING,Sai Nath Institute Of Nursing,"Sai Nath Institute Of Nursing, Near Maharishi School Bhatera Road, Balaghat, Distt.- Balaghat, Madhya Pradesh, Pin Code- 481001",Nss Education Society,Balaghat,Madhya Pradesh,Private,GNM,30 (Thirty),30,481001,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:59.838123
Madhya Pradesh|Ratlam|SAILANA COLLEGE OF NURSING,Sailana College Of Nursing,"Sailana College Of Nursing, Sailana Banswara Road, Sailana, Distt.- Ratlam, Madhya Pradesh, Pin Code- 457550",Shree Lakshmi Om Sai Shiksha Samiti,Ratlam,Madhya Pradesh,Private,GNM | B.Sc(N) | M. Sc (N) | P B B.Sc(N),40 (Forty) | 30 (Thirty) | 30 (Thirty) Med Surg-05 Cnh-07 Obg-05 Paed-05 Psy-08 | 30 (Thirty),130,457550,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:59.838123
Madhya Pradesh|Katni|SAINATH SCHOOL OF NURSING,Sainath School Of Nursing,"Sainath School Of Nursing, Murawal Chauraha , Vill.- Gram Panchayat - Ghughra , Tehsil- Rithi, Distt.- Katni, Madhya Pradesh, Pin Code- 483501",Shri Hospital Educational And Sports Society Katni,Katni,Madhya Pradesh,Private,GNM | B.Sc(N) | ANM,30 (Thirty) | 60 (Sixty) | 40 (Forty),130,483501,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:59.838123
Madhya Pradesh|Agar-Malwa|SAMARTHYA NURSING INSTITUTE,Samarthya Nursing Institute,"Samarthya Nursing Institute, Ward No-23, Pal Road, Master Colony, Agar Malwa , Distt.- Agar-Malwa, Madhya Pradesh, Pin Code- 465441",Samarthya Samaj Vikas Sansthan,Agar-Malwa,Madhya Pradesh,Private,GNM,60 (Sixty),60,465441,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:59.838123
Madhya Pradesh|Ratlam|SARDAR PATEL COLLEGE OF NURSING,Sardar Patel College Of Nursing,"Sardar Patel College Of Nursing, Bannakheda, Jaora , Distt.- Ratlam, Madhya Pradesh, Pin Code- 457226",Patel Sarvottam Sakal Shiksha Samiti,Ratlam,Madhya Pradesh,Private,ANM | GNM | B.Sc(N) | M. Sc (N) | P B B.Sc(N),30 (Thirty) | 50 (Fifty) | 50 (Fifty) | 10 (Ten) | 40 (Forty),180,457226,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:59.838123
Madhya Pradesh|Balaghat|SARDAR PATEL COLLEGE OF NURSING,Sardar Patel College Of Nursing,"Sardar Patel College Of Nursing, Gaykhuri, Balaghat, Distt.- Balaghat, Madhya Pradesh, Pin Code- 481001",Vindhya Shiksha Samiti,Balaghat,Madhya Pradesh,Private,GNM,30 (Thirty),30,481001,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:59.838123
Madhya Pradesh|Rewa|SAUDAMINI INSTITUTE OF NURSING RESEARCH,Saudamini Institute Of Nursing Research,"Saudamini Institute Of Nursing Research, Khaur Gaddi Road Rewa, Rewa, Distt.- Rewa, Madhya Pradesh, Pin Code- 486001",Saudamini Seva Sansthan Nyas,Rewa,Madhya Pradesh,Private,GNM | B.Sc(N),50 (Fifty) | 60 (Sixty),110,486001,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:59.838123
Madhya Pradesh|Damoh|SCHOOL OF NURSING AND PARAMEDICAL SCIENCES EKLAVYA UNIVERSITY,School Of Nursing And Paramedical Sciences Eklavya University,"School Of Nursing And Paramedical Sciences Eklavya University, Ojaswini Nagar, Sagar Road, Hathna, Vill.- Damoh, Tehsil- Damoh, Distt.- Damoh, Madhya Pradesh, Pin Code- 470661",Ojaswini Samdarshi Nyas,Damoh,Madhya Pradesh,Private,ANM | B.Sc(N) | M. Sc (N) | P B B.Sc(N),30 (Thirty) | 60 (Sixty) | 25 (Twenty Five) 5 In Each Specialty | 40 (Forty),155,470661,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:26:59.838123
Madhya Pradesh|Sehore|SCHOOL OF NURSING,School Of Nursing,"School Of Nursing, Sehore, Sri Satya Sai University Of Technology And Medical Sciences Opp. Oilfed Plant, Sehore, Distt.- Sehore, Madhya Pradesh, Pin Code- 466001",Sri Satya Sai University Of Technology And Medical Sciences,Sehore,Madhya Pradesh,Private,B.Sc(N),30 (Thirty),30,466001,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:08.141858
Madhya Pradesh|Mandla|SHRI RAWATPURA SARKAR INSTITUTE OF NURSING,Shri Rawatpura Sarkar Institute Of Nursing,"Shri Rawatpura Sarkar Institute Of Nursing, Maharajpur, Dadaji Daani Ram Ward Near Shri Sai Nath Petrol Pump , Mandla, Distt.- Mandla, Madhya Pradesh, Pin Code- 481661",Shri Rawatpura Sarkar Lok Kalyan Trust,Mandla,Madhya Pradesh,Private,GNM | B.Sc(N),30 (Thirty) | 30 (Thirty),60,481661,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:08.141858
Madhya Pradesh|Shahdol|SHRI RAWATPURA SARKAR INSTITUTE OF NURSING,Shri Rawatpura Sarkar Institute Of Nursing,"Shri Rawatpura Sarkar Institute Of Nursing, Pooja Sadan, Ward No 16, Vuhar Road , Shahdol, Distt.- Shahdol, Madhya Pradesh, Pin Code- 484001",Shri Rawatpura Sarkar Lok Kalyan Trust,Shahdol,Madhya Pradesh,Private,GNM | B.Sc(N),40 (Forty) | 40 (Forty),80,484001,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:08.141858
Madhya Pradesh|Mandsaur|SHRI SAI NATH COLLEGE OF NURSING,Shri Sai Nath College Of Nursing,"Shri Sai Nath College Of Nursing, Narayan Dass Press, Near Central Bank Bhanpura Road, Bhensodamandi, Bhensodamandi , Distt.- Mandsaur, Madhya Pradesh, Pin Code- 458778",Bhensodamandi Shri Shardha Shikshan Sewa Sansthan Samiti,Mandsaur,Madhya Pradesh,Private,B.Sc(N) | GNM,40 (Forty) | 40 (Forty),80,458778,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:08.141858
Madhya Pradesh|Alirajpur|SHRINATH COLLEGE OF NURSING,Shrinath College Of Nursing,"Shrinath College Of Nursing, Umrali-Behadwa Road, Vill.- Malvai, Tehsil- Alirajpur, Distt.- Alirajpur, Madhya Pradesh, Pin Code- 457887",Balshradha Siksha Evam Sanskrutik Samiti,Alirajpur,Madhya Pradesh,Private,GNM | B.Sc(N) | P B B.Sc(N),40 (Forty) | 30 (Thirty) | 30 (Thirty),100,457887,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:08.141858
Madhya Pradesh|Indore|SMT. RUKMANIBEN DEEPCHANDBHAI GARDI NURSES TRAINING CENTRE,Smt. Rukmaniben Deepchandbhai Gardi Nurses Training Centre,"Smt. Rukmaniben Deepchandbhai Gardi Nurses Training Centre, Zone 15, Ward 71, Kh No. 817/3, Opp. Shri Indore Cloth Market Hospital, M.O.G.Lines, Dhar Road Road, Near Gangwal Bus Stand, Indore, Dist",Shrimant Maharaja Tukojirao Cloth Market Merchants Association Shaikshanik Avum Parmarthik Nyas,Indore,Madhya Pradesh,Private,GNM | B.Sc(N) | M. Sc (N),"50 (Fifty) | 60 (Sixty) | 10 (Ten) Pead- 06, Obg-02, Psy-02",120,,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:08.141858
Madhya Pradesh|Guna|SONALI SCHOOL OF NURSING,Sonali School Of Nursing,"Sonali School Of Nursing, Saraswati Vihar Colony, Guna, Distt.- Guna, Madhya Pradesh, Pin Code- 473001",Sonali Public Shiksha Samiti,Guna,Madhya Pradesh,Private,GNM,30 (Thirty),30,473001,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:08.141858
Madhya Pradesh|Indore|SRI AUROBINDO INSTITUTE OF MEDICAL SCIENCES,Sri Aurobindo Institute Of Medical Sciences,"Sri Aurobindo Institute Of Medical Sciences,, College Of Nursing, Indore- Ujjain, State Highway, Near Mr-10, Crossing Road, Sanwer, Vill.- Bhanwrasala, Tehsil- Sanwer, Distt.- Indore, Madhya Prade",Sri Aurobindo Institute Of Medical Sciences,Indore,Madhya Pradesh,Private,B.Sc(N) | M. Sc (N) | P B B.Sc(N) | GNM,"100 (One Hundred) | 16 (Sixteen) Med-Surg-3, Chn-5, Obg-6, Paed-2 | 25 (Twenty Five) | 50 (Fifty)",191,,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:08.141858
Madhya Pradesh|Sehore|SRI SAI INSTITUTE OF NURSING SCIENCES,Sri Sai Institute Of Nursing Sciences,"Sri Sai Institute Of Nursing Sciences, Kh. No. 55/8, 56/3,, Vill.- Gadia, Tehsil- Sehore, Distt.- Sehore, Madhya Pradesh, Pin Code- 466111",Sri Sai Gramothan Samiti,Sehore,Madhya Pradesh,Private,GNM | B.Sc(N) | M. Sc (N) | P B B.Sc(N),40 (Forty) | 100 (One Hundred) | 15 (Fifteen) | 30 (Thirty),185,466111,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:08.141858
Madhya Pradesh|Indore|ST FRANCIS COLLEGE OF NURSING,St Francis College Of Nursing,"St Francis College Of Nursing, St Francis College Of Nursing C/O St Francis Hospital Research Centrenayata Mundlabypass Roadindore - 452020Madhya Pradesh, Indore, Distt.- Indore, Madhya Pradesh,",Catholic Diocese Of Indore,Indore,Madhya Pradesh,Private,B.Sc(N),60 (Sixty),60,,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:08.141858
Madhya Pradesh|Narmadapuram|ST JOSEPH'S SCHOOL OF NURSING,St Joseph's School Of Nursing,"St Joseph's School Of Nursing, Housing Board Road, Hoshangabad, Distt.- Narmadapuram, Madhya Pradesh, Pin Code- 461001",Society Of St Joseph's Hospital,Narmadapuram,Madhya Pradesh,Private,GNM | B.Sc(N),50 (Fifty) | 40 (Forty),90,461001,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:08.141858
Madhya Pradesh|Sagar|SWAMI VIVEKANAND UNIVERSITY,Swami Vivekanand University,"Swami Vivekanand University, Nh-26 Narsinghpur Road Sironja Sagar Mp, Sagar, Distt.- Sagar, Madhya Pradesh, Pin Code- 470228",Prakhar Pragya Shiksha Prasar Avam Samaj Kalyan Samiti Sagar Mp,Sagar,Madhya Pradesh,Private,B.Sc(N),30 (Thirty),30,470228,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:16.385918
Madhya Pradesh|Bhopal|UNIVERSITY COLLEGE OF NURSING,University College Of Nursing,"University College Of Nursing, Airport, Byepass Road, Gandhi Nagar, Bhopal, Distt.- Bhopal, Madhya Pradesh, Pin Code- 462036",Ayushmati Education And Social Society,Bhopal,Madhya Pradesh,Private,GNM | B.Sc(N) | P B B.Sc(N),50 (Fifty) | 50 (Fifty) | 50 (Fifty),150,462036,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:16.385918
Madhya Pradesh|Bhopal|V I P COLLEGE OF NURSING,V I P College Of Nursing,"V I P College Of Nursing, V I P Campus, Sikandrabad, Ratibad, Bhopal, Distt.- Bhopal, Madhya Pradesh, Pin Code- 462044",Shri Girrajji Raghunanandan Shiksha Prasar Evam Vikas Samiti,Bhopal,Madhya Pradesh,Private,B.Sc(N) | ANM | GNM,40 (Forty) | 30 (Thirty) | 40 (Forty),110,462044,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:16.385918
Madhya Pradesh|Bhopal|V N S COLLEGE OF NURSING,V N S College Of Nursing,"V N S College Of Nursing, Vns Campus, Neelbad, Vill.- Nathuberkheda, Tehsil- Huzur, Distt.- Bhopal, Madhya Pradesh, Pin Code- 462044",Vidya Niketan Samiti,Bhopal,Madhya Pradesh,Private,B.Sc(N) | GNM,60 (Sixty) | 30 (Thirty),90,462044,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:16.385918
Madhya Pradesh|Bhopal|V V M SCHOOL OF NURSING,V V M School Of Nursing,"V V M School Of Nursing, Aadampur, Raisen Road, Near Sam College Of Technology, Bhopal, Distt.- Bhopal, Madhya Pradesh, Pin Code- 462021",Shri Vishal Memorial Education Society,Bhopal,Madhya Pradesh,Private,ANM | GNM | B.Sc(N) | P B B.Sc(N),40 (Forty) | 40 (Forty) | 60 (Sixty) | 20 (Twenty),160,462021,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:16.385918
Madhya Pradesh|Panna|VAISHNAV MATA MAHAVIDHYALAYA NURSING,Vaishnav Mata Mahavidhyalaya Nursing,"Vaishnav Mata Mahavidhyalaya Nursing, Near Menka Talkies Old Power House Chowk Civil Line Road, Panna, Distt.- Panna, Madhya Pradesh, Pin Code- 488001",Vaishnav Mata Shiksha Samiti,Panna,Madhya Pradesh,Private,GNM,40 (Forty),40,488001,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:16.385918
Madhya Pradesh|Chhatarpur|VEERANGANA AWANTI COLLEGE OF NURSING,Veerangana Awanti College Of Nursing,"Veerangana Awanti College Of Nursing, Rosan Ki Bagiya .Ward No-29 , Chhatarpur , Distt.- Chhatarpur, Madhya Pradesh, Pin Code- 471001",Balaprasad Dixit Siksha Samiti,Chhatarpur,Madhya Pradesh,Private,ANM | GNM | B.Sc(N),30 (Thirty) | 30 (Thirty) | 40 (Forty),100,471001,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:16.385918
Madhya Pradesh|Indore|VIKRANT INSTITUTE OF NURSING AND SCIENCE,Vikrant Institute Of Nursing And Science,"Vikrant Institute Of Nursing And Science, Behind Veterinary College Ab Road Mhow, Vill.- Borkhedi, Tehsil- Mhow, Distt.- Indore, Madhya Pradesh, Pin Code- 453441","P.S. Educational And Social Welfare Society, Indore",Indore,Madhya Pradesh,Private,B.Sc(N),30 (Thirty),30,453441,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:16.385918
Madhya Pradesh|Shahdol|VINDHYA COLLEGE OF NURSING,Vindhya College Of Nursing,"Vindhya College Of Nursing, Araji No 13/1/3 Village Kalayanpur Post Bhui Bandh, Vill.- Sohagpur, Tehsil- Sohagpur, Distt.- Shahdol, Madhya Pradesh, Pin Code- 484001",Vindhya Education And Welfare Society,Shahdol,Madhya Pradesh,Private,GNM | B.Sc(N) | M. Sc (N),50 (Fifty) | 60 (Sixty) | 20 (Twenty) 4 In Each Specialty,130,484001,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:16.385918
Madhya Pradesh|Satna|VINDHYA COLLEGE OF NURSING,Vindhya College Of Nursing,"Vindhya College Of Nursing, Panna Road, Sherganj, Umari, Satna, Distt.- Satna, Madhya Pradesh, Pin Code- 485001",Vindhya Education And Welfare Society,Satna,Madhya Pradesh,Private,GNM | B.Sc(N),60 (Sixty) | 60 (Sixty),120,485001,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:16.385918
Madhya Pradesh|Rewa|VINDHYANCHAL COLLEGE OF NURSING,Vindhyanchal College Of Nursing,"Vindhyanchal College Of Nursing, Plot No 184/1/1 Indira Nagar Bara , Bara, Distt.- Rewa, Madhya Pradesh, Pin Code- 486001",Patel Sarvottam Sakal Shiksha Samiti,Rewa,Madhya Pradesh,Private,GNM | B.Sc(N) | P B B.Sc(N),60 (Sixty) | 50 (Fifty) | 50 (Fifty),160,486001,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:16.385918
Madhya Pradesh|Shivpuri|VIR TATAYA TOPE GNM SCHOOL,Vir Tataya Tope Gnm School,"Vir Tataya Tope Gnm School, Nh 25 Jhansi Road, Village Karai Surwaya, Post Gangora,, Shivpuri, Distt.- Shivpuri, Madhya Pradesh, Pin Code- 473551",Jay Balari Maa Shikshna Avm Samaj Kalayan Samiti,Shivpuri,Madhya Pradesh,Private,GNM,50 (Fifty),50,473551,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:16.385918
Madhya Pradesh|Jabalpur|YOGMANI INSTITUTE OF NURSING,Yogmani Institute Of Nursing,"Yogmani Institute Of Nursing, 198/2, Raingwa Near Arihant Wear House By Pass Ward No. 72 , Jabalpur, Distt.- Jabalpur, Madhya Pradesh, Pin Code- 482002",Yagmani Education Society,Jabalpur,Madhya Pradesh,Private,GNM,40 (Forty),40,482002,2025-2026,INC Yearly Report,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:27:16.385918
