sl_no,institution_name_raw,institution_address_raw,trust_name,district_name,state,sector,programme,annual_intake,academic_year,page_number,source_url,extraction_timestamp
7,Dr.B.Borooah Cancer Institute,"Dr.B.Borooah Cancer Institute, Dr.B.Borooah Cancer Institute, Ak Azad Road, Gopinath Nagar, Guwahati -781016, Assam, Guwahati, Distt.- Kamrup Metro, Assam, Pin Code- 781016",Dr.Bhubhaneswar Borooah Cancer Institute,Kamrup Metro,Assam,Government,M. Sc (N),10 (Ten) Medical Surgical(Oncology Nursing- 10 (Ten),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:43.446210
8,Faculty Of Nursing,"Faculty Of Nursing, Assam Donw Town University, Gandhi Nagar, Panikhaiti, Guwahati, Distt.- Kamrup Metro, Assam, Pin Code- 781026",Down Town Charity Trust,Kamrup Metro,Assam,Private,ANM,40 (Forty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:43.446210
8,Faculty Of Nursing,"Faculty Of Nursing, Assam Donw Town University, Gandhi Nagar, Panikhaiti, Guwahati, Distt.- Kamrup Metro, Assam, Pin Code- 781026",Down Town Charity Trust,Kamrup Metro,Assam,Private,GNM,40 (Forty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:43.446210
8,Faculty Of Nursing,"Faculty Of Nursing, Assam Donw Town University, Gandhi Nagar, Panikhaiti, Guwahati, Distt.- Kamrup Metro, Assam, Pin Code- 781026",Down Town Charity Trust,Kamrup Metro,Assam,Private,B.Sc(N),60 (Sixty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:43.446210
8,Faculty Of Nursing,"Faculty Of Nursing, Assam Donw Town University, Gandhi Nagar, Panikhaiti, Guwahati, Distt.- Kamrup Metro, Assam, Pin Code- 781026",Down Town Charity Trust,Kamrup Metro,Assam,Private,P B B.Sc(N),40 (Forty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:43.446210
8,Faculty Of Nursing,"Faculty Of Nursing, Assam Donw Town University, Gandhi Nagar, Panikhaiti, Guwahati, Distt.- Kamrup Metro, Assam, Pin Code- 781026",Down Town Charity Trust,Kamrup Metro,Assam,Private,M. Sc (N),20 (Twenty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:43.446210
9,Female Health Worker Training Centre,"Female Health Worker Training Centre, Makunda Christian Leprosy And General Hospital, Bazaricherra , Distt.- Karimganj, Assam, Pin Code- 788727",Emmanuel Hospital Association,Karimganj,Assam,Private,ANM,25 (Twenty Five),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:43.446210
10,Gnm Training School,"Gnm Training School, Nalbari Maternity Hospital, Ward No. 11, Alternative Road, Nalbari, Nalbari, Distt.- Nalbari, Assam, Pin Code- 781335",Renuka Women's Health Education Trust,Nalbari,Assam,Private,GNM,40 (Forty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:43.446210
11,Gohain Institute Of Nursing,"Gohain Institute Of Nursing, Milijulinagar, Namgharpath, Panjabari, P.O. Panjabari, Guwahati, Distt.- Kamrup Metro, Assam, Pin Code- 781037",Gohain Educational Trust,Kamrup Metro,Assam,Private,GNM,40 (Forty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:43.446210
11,Gohain Institute Of Nursing,"Gohain Institute Of Nursing, Milijulinagar, Namgharpath, Panjabari, P.O. Panjabari, Guwahati, Distt.- Kamrup Metro, Assam, Pin Code- 781037",Gohain Educational Trust,Kamrup Metro,Assam,Private,ANM,20 (Twenty),2025-2026,2,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:09:43.446210
