sl_no,institution_name_raw,institution_address_raw,trust_name,district_name,state,sector,programme,annual_intake,academic_year,page_number,source_url,extraction_timestamp
11,School Of Nursing Arka Jain University,"School Of Nursing Arka Jain University, Vill.- Mohanpur, Gamharia, Distt.- Saraikela, Jharkhand, Pin Code- 832108",Arka Educational And Cultural Trust,Saraikela,Jharkhand,Private,B.Sc(N),60 (Sixty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:03.462548
12,School Of Nursing,"School Of Nursing, Central Hospital, Jagjivan Nagar, Saraidhela, Dhanbad, Distt.- Dhanbad, Jharkhand, Pin Code- 826003",Bharat Coking Coal Limited,Dhanbad,Jharkhand,Government,GNM,30 (Thirty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:03.462548
13,School Of Nursing,"School Of Nursing, Rajendra Institute Of Medical Science, Bariatu, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 834009",Health Minister Health And Family Welfear Ranchi,Ranchi,Jharkhand,Government,GNM,50 (Fifty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:03.462548
14,School Of Nursing,"School Of Nursing, St Joseph's Hospital, Village-Urmi, Phalkot Road, P.O.-Dumardhi , Gumla, Distt.- Gumla, Jharkhand, Pin Code- 835220",St. Joseph's Hospital Trust,Gumla,Jharkhand,Private,GNM,50 (Fifty),2025-2026,5,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:03.462548
1,Shatrughan Prasad Singh Institute Of Nursing And Paramedical,"Shatrughan Prasad Singh Institute Of Nursing And Paramedical, Near Rahat Nursing Home Rims Staff Quarter Bariatu , Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 834009",S.P.Singh Educational Services Private Limited,Ranchi,Jharkhand,Private,B.Sc(N),60 (Sixty),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:11.306757
1,Shatrughan Prasad Singh Institute Of Nursing And Paramedical,"Shatrughan Prasad Singh Institute Of Nursing And Paramedical, Near Rahat Nursing Home Rims Staff Quarter Bariatu , Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 834009",S.P.Singh Educational Services Private Limited,Ranchi,Jharkhand,Private,ANM,20 (Twenty),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:11.306757
1,Shatrughan Prasad Singh Institute Of Nursing And Paramedical,"Shatrughan Prasad Singh Institute Of Nursing And Paramedical, Near Rahat Nursing Home Rims Staff Quarter Bariatu , Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 834009",S.P.Singh Educational Services Private Limited,Ranchi,Jharkhand,Private,GNM,40 (Forty),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:11.306757
2,Shine-Abdur Razzaque Ansari Institute Of Health Education Research Centre,"Shine-Abdur Razzaque Ansari Institute Of Health Education Research Centre, P.O.-Irba, Vill.- Oina , Tehsil- Kanke, Distt.- Ranchi, Jharkhand, Pin Code- 835217",Abdur Razzaque Ansari Memorial Welfare Society,Ranchi,Jharkhand,Private,B.Sc(N),60 (Sixty),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:11.306757
2,Shine-Abdur Razzaque Ansari Institute Of Health Education Research Centre,"Shine-Abdur Razzaque Ansari Institute Of Health Education Research Centre, P.O.-Irba, Vill.- Oina , Tehsil- Kanke, Distt.- Ranchi, Jharkhand, Pin Code- 835217",Abdur Razzaque Ansari Memorial Welfare Society,Ranchi,Jharkhand,Private,ANM,50 (Fifty),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:11.306757
2,Shine-Abdur Razzaque Ansari Institute Of Health Education Research Centre,"Shine-Abdur Razzaque Ansari Institute Of Health Education Research Centre, P.O.-Irba, Vill.- Oina , Tehsil- Kanke, Distt.- Ranchi, Jharkhand, Pin Code- 835217",Abdur Razzaque Ansari Memorial Welfare Society,Ranchi,Jharkhand,Private,GNM,60 (Sixty),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:11.306757
2,Shine-Abdur Razzaque Ansari Institute Of Health Education Research Centre,"Shine-Abdur Razzaque Ansari Institute Of Health Education Research Centre, P.O.-Irba, Vill.- Oina , Tehsil- Kanke, Distt.- Ranchi, Jharkhand, Pin Code- 835217",Abdur Razzaque Ansari Memorial Welfare Society,Ranchi,Jharkhand,Private,M. Sc (N),25 (Twenty Five),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:11.306757
2,Shine-Abdur Razzaque Ansari Institute Of Health Education Research Centre,"Shine-Abdur Razzaque Ansari Institute Of Health Education Research Centre, P.O.-Irba, Vill.- Oina , Tehsil- Kanke, Distt.- Ranchi, Jharkhand, Pin Code- 835217",Abdur Razzaque Ansari Memorial Welfare Society,Ranchi,Jharkhand,Private,P B B.Sc(N),50 (Fifty),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:11.306757
3,Shivam School And College Of Nursing,"Shivam School And College Of Nursing, Bompass Town, Deoghar, Distt.- Deoghar, Jharkhand, Pin Code- 814114",Shivam Trust,Deoghar,Jharkhand,Private,B.Sc(N),50 (Fifty),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:11.306757
3,Shivam School And College Of Nursing,"Shivam School And College Of Nursing, Bompass Town, Deoghar, Distt.- Deoghar, Jharkhand, Pin Code- 814114",Shivam Trust,Deoghar,Jharkhand,Private,ANM,40 (Forty),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:11.306757
3,Shivam School And College Of Nursing,"Shivam School And College Of Nursing, Bompass Town, Deoghar, Distt.- Deoghar, Jharkhand, Pin Code- 814114",Shivam Trust,Deoghar,Jharkhand,Private,GNM,40 (Forty),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:11.306757
4,Shree Sai Nursing Training School,"Shree Sai Nursing Training School, At Rudia, Near B.I.T. Mesra, P.O.- Neori, P.S.-Sadar, Block-Kanke, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 835217",Human Resource Development Welfare Society,Ranchi,Jharkhand,Private,ANM,30 (Thirty),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:11.306757
4,Shree Sai Nursing Training School,"Shree Sai Nursing Training School, At Rudia, Near B.I.T. Mesra, P.O.- Neori, P.S.-Sadar, Block-Kanke, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 835217",Human Resource Development Welfare Society,Ranchi,Jharkhand,Private,GNM,40 (Forty),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:11.306757
4,Shree Sai Nursing Training School,"Shree Sai Nursing Training School, At Rudia, Near B.I.T. Mesra, P.O.- Neori, P.S.-Sadar, Block-Kanke, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 835217",Human Resource Development Welfare Society,Ranchi,Jharkhand,Private,B.Sc(N),40 (Forty),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:11.306757
5,Sohari Chandravansi College Of Nursing,"Sohari Chandravansi College Of Nursing , Nnawadih Kala, Bishrampur, Palamu, Jharkhand, Bishrampur, Distt.- Palamu, Jharkhand, Pin Code- 822132",Ramchandra Chandravansi Welfare Trust,Palamu,Jharkhand,Private,B.Sc(N),60 (Sixty),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:11.306757
5,Sohari Chandravansi College Of Nursing,"Sohari Chandravansi College Of Nursing , Nnawadih Kala, Bishrampur, Palamu, Jharkhand, Bishrampur, Distt.- Palamu, Jharkhand, Pin Code- 822132",Ramchandra Chandravansi Welfare Trust,Palamu,Jharkhand,Private,M. Sc (N),"20 (Twenty) Paed-12, Med-Surg-02, Obg-04, Psy-02",2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:11.306757
5,Sohari Chandravansi College Of Nursing,"Sohari Chandravansi College Of Nursing , Nnawadih Kala, Bishrampur, Palamu, Jharkhand, Bishrampur, Distt.- Palamu, Jharkhand, Pin Code- 822132",Ramchandra Chandravansi Welfare Trust,Palamu,Jharkhand,Private,P B B.Sc(N),20 (Twenty),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:11.306757
5,Sohari Chandravansi College Of Nursing,"Sohari Chandravansi College Of Nursing , Nnawadih Kala, Bishrampur, Palamu, Jharkhand, Bishrampur, Distt.- Palamu, Jharkhand, Pin Code- 822132",Ramchandra Chandravansi Welfare Trust,Palamu,Jharkhand,Private,ANM,40 (Forty),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:11.306757
5,Sohari Chandravansi College Of Nursing,"Sohari Chandravansi College Of Nursing , Nnawadih Kala, Bishrampur, Palamu, Jharkhand, Bishrampur, Distt.- Palamu, Jharkhand, Pin Code- 822132",Ramchandra Chandravansi Welfare Trust,Palamu,Jharkhand,Private,GNM,40 (Forty),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:11.306757
6,St Anne's Health Centre,"St Anne's Health Centre, St Anne's School Of Nursing, Anm School Of Nursing, P.O.- Rajaulhatu, Vill.- Ulhatu, Tehsil- Namkom, Distt.- Ranchi, Jharkhand, Pin Code- 834010","The Congregation Of The Daughters Of St. Anne, Ranchi",Ranchi,Jharkhand,Private,ANM,20 (Twenty),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:11.306757
6,St Anne's Health Centre,"St Anne's Health Centre, St Anne's School Of Nursing, Anm School Of Nursing, P.O.- Rajaulhatu, Vill.- Ulhatu, Tehsil- Namkom, Distt.- Ranchi, Jharkhand, Pin Code- 834010","The Congregation Of The Daughters Of St. Anne, Ranchi",Ranchi,Jharkhand,Private,GNM,35 (Thirty Five),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:11.306757
7,St Johns School Of Nursing,"St Johns School Of Nursing, Near Amarpali, Biru, Distt.- Simdega, Jharkhand, Pin Code- 835228",Sita Ramaiah Educational And Research Society,Simdega,Jharkhand,Private,GNM,40 (Forty),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:11.306757
8,St. Barnabas Hospital College Of Nursing,"St. Barnabas Hospital College Of Nursing, St Barnabas Hospital Campus, Church Road, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 834001",Chotanagpur Diocesan Education Society,Ranchi,Jharkhand,Private,B.Sc(N),40 (Forty),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:11.306757
8,St. Barnabas Hospital College Of Nursing,"St. Barnabas Hospital College Of Nursing, St Barnabas Hospital Campus, Church Road, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 834001",Chotanagpur Diocesan Education Society,Ranchi,Jharkhand,Private,GNM,20 (Twenty),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:11.306757
9,St. Ursula A.N.M Nursing School,"St. Ursula A.N.M Nursing School, At & P.O.- Konbir Noatoli, Konbir Noatolt, Distt.- Gumla, Jharkhand, Pin Code- 835229",Noatoli Ursuline Society,Gumla,Jharkhand,Private,ANM,30 (Thirty),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:11.306757
10,St. Xavier's International School Of Nursing,"St. Xavier's International School Of Nursing, Sri Ram Kunj, Nawadih, Near Airport, P.O- Polytechnic, Dhanbad, Distt.- Dhanbad, Jharkhand, Pin Code- 821813",Ganesh And Gita Charitable And Educational Trust,Dhanbad,Jharkhand,Private,GNM,40 (Forty),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:11.306757
11,Sub-Diviisional Hospital,"Sub-Diviisional Hospital, Anm Training Centre, Sadar Hospital Campus Main Road Simdega, Vill.- Simdega, Tehsil- Simdega, Distt.- Simdega, Jharkhand, Pin Code- 835223",Jharkhand Government,Simdega,Jharkhand,Government,ANM,30 (Thirty),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:11.306757
12,Sunrise School Of Nursing,"Sunrise School Of Nursing, Opp. Government Primary School, P.O-Irba, Vill.- Hutup , Tehsil- Ormanjhi, Distt.- Ranchi, Jharkhand, Pin Code- 835217",Jai Gurudev Hitkari Trust,Ranchi,Jharkhand,Private,ANM,40 (Forty),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:11.306757
12,Sunrise School Of Nursing,"Sunrise School Of Nursing, Opp. Government Primary School, P.O-Irba, Vill.- Hutup , Tehsil- Ormanjhi, Distt.- Ranchi, Jharkhand, Pin Code- 835217",Jai Gurudev Hitkari Trust,Ranchi,Jharkhand,Private,GNM,30 (Thirty),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:11.306757
12,Sunrise School Of Nursing,"Sunrise School Of Nursing, Opp. Government Primary School, P.O-Irba, Vill.- Hutup , Tehsil- Ormanjhi, Distt.- Ranchi, Jharkhand, Pin Code- 835217",Jai Gurudev Hitkari Trust,Ranchi,Jharkhand,Private,B.Sc(N),30 (Thirty),2025-2026,6,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:11.306757
1,Sunrise School Of Nursing,"Sunrise School Of Nursing, Opp. Government Primary School, P.O-Irba, Vill.- Hutup , Tehsil- Ormanjhi, Distt.- Ranchi, Jharkhand, Pin Code- 835217",Jai Gurudev Hitkari Trust,Ranchi,Jharkhand,Private,P B B.Sc(N),30 (Thirty),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:19.072976
2,Surya Anm School,"Surya Anm School, Ward No -1 Kali Mandir Road, Chakradharpur, Distt.- West Singhbhum, Jharkhand, Pin Code- 833102",Health,West Singhbhum,Jharkhand,Private,ANM,30 (Thirty),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:19.072976
2,Surya Anm School,"Surya Anm School, Ward No -1 Kali Mandir Road, Chakradharpur, Distt.- West Singhbhum, Jharkhand, Pin Code- 833102",Health,West Singhbhum,Jharkhand,Private,GNM,40 (Forty),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:19.072976
3,Surya Nursing Educational College,"Surya Nursing Educational College , Sobhanpur Bhatta,Sahibganj, Jharkhand, Pin Code-816109, Sahibganj, Distt.- Sahebganj, Jharkhand, Pin Code- 816109",Surya Health Educational Trust,Sahebganj,Jharkhand,Private,B.Sc(N),40 (Forty),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:19.072976
3,Surya Nursing Educational College,"Surya Nursing Educational College , Sobhanpur Bhatta,Sahibganj, Jharkhand, Pin Code-816109, Sahibganj, Distt.- Sahebganj, Jharkhand, Pin Code- 816109",Surya Health Educational Trust,Sahebganj,Jharkhand,Private,ANM,20 (Twenty),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:19.072976
3,Surya Nursing Educational College,"Surya Nursing Educational College , Sobhanpur Bhatta,Sahibganj, Jharkhand, Pin Code-816109, Sahibganj, Distt.- Sahebganj, Jharkhand, Pin Code- 816109",Surya Health Educational Trust,Sahebganj,Jharkhand,Private,GNM,30 (Thirty),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:19.072976
4,Swarnrekha College Of Nursing,"Swarnrekha College Of Nursing, Beside Apollo Diabetic Clinic, Booty Road, Bariatu, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 834009",Swarnrekha Educational Trust,Ranchi,Jharkhand,Private,ANM,30 (Thirty),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:19.072976
4,Swarnrekha College Of Nursing,"Swarnrekha College Of Nursing, Beside Apollo Diabetic Clinic, Booty Road, Bariatu, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 834009",Swarnrekha Educational Trust,Ranchi,Jharkhand,Private,GNM,40 (Forty),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:19.072976
5,Tribal College Of Nursing,"Tribal College Of Nursing, Sidrol, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 834010",Tribal Social Welfare Society,Ranchi,Jharkhand,Private,P B B.Sc(N),20 (Twenty),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:19.072976
5,Tribal College Of Nursing,"Tribal College Of Nursing, Sidrol, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 834010",Tribal Social Welfare Society,Ranchi,Jharkhand,Private,B.Sc(N),40 (Forty),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:19.072976
5,Tribal College Of Nursing,"Tribal College Of Nursing, Sidrol, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 834010",Tribal Social Welfare Society,Ranchi,Jharkhand,Private,GNM,50 (Fifty),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:19.072976
5,Tribal College Of Nursing,"Tribal College Of Nursing, Sidrol, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 834010",Tribal Social Welfare Society,Ranchi,Jharkhand,Private,ANM,50 (Fifty),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:19.072976
6,Tupudana Institute Of Medical Sciences,"Tupudana Institute Of Medical Sciences, Vill Post- Kanchi, Bundu, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 835204",Sunderlal Memorial Welfare Educational Society,Ranchi,Jharkhand,Private,ANM,30 (Thirty),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:19.072976
6,Tupudana Institute Of Medical Sciences,"Tupudana Institute Of Medical Sciences, Vill Post- Kanchi, Bundu, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 835204",Sunderlal Memorial Welfare Educational Society,Ranchi,Jharkhand,Private,GNM,40 (Forty),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:19.072976
7,Ursuline School Of Nursing,"Ursuline School Of Nursing, St. Ursula Health Centre, Bakshi Bandh Road, Dumka, Distt.- Dumka, Jharkhand, Pin Code- 814101",Ranchi Ursuline Society,Dumka,Jharkhand,Private,ANM,25 (Twenty Five),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:19.072976
8,Usha Anm School,"Usha Anm School, Behind Dc Office, Bara Kankra, Dhatkidih, Gamharia, Jamshedpur, Distt.- Saraikela, Jharkhand, Pin Code- 831013",Shobha Educational Charitable Trust,Saraikela,Jharkhand,Private,ANM,30 (Thirty),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:19.072976
9,Vananchal School Of Nursing,"Vananchal School Of Nursing, Farathiya, Hoor, Garhwa, Distt.- Garhwa, Jharkhand, Pin Code- 822114",Vananchal Educational And Welfare Trust,Garhwa,Jharkhand,Private,ANM,50 (Fifty),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:19.072976
10,Victory College Of Nursing,"Victory College Of Nursing, Vill-Gutwatoli,Po+Ps- Ratu, Ranchi,Jharkhand, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 835222",V.I.S.T.M Trust,Ranchi,Jharkhand,Private,GNM,40 (Forty),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:19.072976
11,Vidya College Of Nursing,"Vidya College Of Nursing, Vill-Janum, Police Station -Angara, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 834008",Vidya Vikash Trust,Ranchi,Jharkhand,Private,ANM,30 (Thirty),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:19.072976
11,Vidya College Of Nursing,"Vidya College Of Nursing, Vill-Janum, Police Station -Angara, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 834008",Vidya Vikash Trust,Ranchi,Jharkhand,Private,GNM,60 (Sixty),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:19.072976
11,Vidya College Of Nursing,"Vidya College Of Nursing, Vill-Janum, Police Station -Angara, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 834008",Vidya Vikash Trust,Ranchi,Jharkhand,Private,B.Sc(N),60 (Sixty),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:19.072976
12,Vikas Institute Of Nursing,"Vikas Institute Of Nursing, At+Post- Neori, Vikas, Ps- Sadar,Ranchi, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 835217",Vikas Seva Niketan,Ranchi,Jharkhand,Private,ANM,50 (Fifty),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:19.072976
13,Vinita College Of Nursing,"Vinita College Of Nursing, Road 5, Near Sai Enclave, Khelgoan Chowk, Dipatoli, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 834009",Jb Janseva Trust,Ranchi,Jharkhand,Private,GNM,40 (Forty),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:19.072976
13,Vinita College Of Nursing,"Vinita College Of Nursing, Road 5, Near Sai Enclave, Khelgoan Chowk, Dipatoli, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 834009",Jb Janseva Trust,Ranchi,Jharkhand,Private,B.Sc(N),40 (Forty),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:19.072976
14,Z.A. Royal College Of Nursing,"Z.A. Royal College Of Nursing, Vill And Post - Irba, Ps - Ormanjhi, Dist - Ranchi, Jharkhand - 835219, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 835219",Haji Ahsan Ansari Educational Welfare Trust,Ranchi,Jharkhand,Private,GNM,40 (Forty),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:19.072976
14,Z.A. Royal College Of Nursing,"Z.A. Royal College Of Nursing, Vill And Post - Irba, Ps - Ormanjhi, Dist - Ranchi, Jharkhand - 835219, Ranchi, Distt.- Ranchi, Jharkhand, Pin Code- 835219",Haji Ahsan Ansari Educational Welfare Trust,Ranchi,Jharkhand,Private,B.Sc(N),40 (Forty),2025-2026,7,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:18:19.072976
