sl_no,institution_name_raw,institution_address_raw,trust_name,district_name,state,sector,programme,annual_intake,academic_year,page_number,source_url,extraction_timestamp
11,Nursing Training School ( Anmr),"Nursing Training School ( Anmr), I D & B G Hospital, 57 Beliaghata Main Road, Kolkata, Distt.- Kolkata, West Bengal, Pin Code- 700010",Govt. Of West Bengal,Kolkata,West Bengal,Government,ANM,100 (One Hundred),2025-2026,9,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:49.000454
12,Nursing Training School,"Nursing Training School , Ashok Nagar State General Hospital, P.O.- Ashok Nagar, Ashoknagar, Distt.- North 24 Parganas, West Bengal, Pin Code- 743222",Government Of West Bengal,North 24 Parganas,West Bengal,Government,GNM,85 (Eighty Five),2025-2026,9,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:49.000454
13,Nursing Training School,"Nursing Training School, Asansol District Hospital, Old L M Hospital, N S Road, Asansol, Distt.- Paschim Bardhaman, West Bengal, Pin Code- 713301",Govt. Of West Bengal,Paschim Bardhaman,West Bengal,Government,ANM,60 (Sixty),2025-2026,9,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:49.000454
14,Nursing Training School,"Nursing Training School, Balurghat District Hospital, Vill.- Raghunathpur, Tehsil- Balurghat, Distt.- Dakshin Dinajpur, West Bengal, Pin Code- 733103",Govt. Of West Bengal,Dakshin Dinajpur,West Bengal,Government,GNM,65 (Sixty Five),2025-2026,9,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:49.000454
15,Nursing Training School,"Nursing Training School, Bankura Sammilani Medical College Hospital, Gobindanagar, Bankura, Bankura, Distt.- Bankura, West Bengal, Pin Code- 722102",Govt. Of West Bengal,Bankura,West Bengal,Government,GNM,95 (Ninety Five),2025-2026,9,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:49.000454
16,Nursing Training School,"Nursing Training School, Biswa Singha Road, Attached To Mjn Hospital, Cooch Behar, Distt.- Koch Behar, West Bengal, Pin Code- 736101",Govt. Of West Bengal,Koch Behar,West Bengal,Government,GNM,50 (Fifty),2025-2026,9,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:49.000454
17,Nursing Training School,"Nursing Training School, Burdwan Medical College Hospital, Rajbati, , Distt.- Purba Bardhaman, West Bengal, Pin Code- 713104",Govt. Of West Bengal,Purba Bardhaman,West Bengal,Government,GNM,100 (One Hundred),2025-2026,9,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:49.000454
18,Nursing Training School,"Nursing Training School, Burnpur Hospital, Sail-Isp, P.O.- Burnpur, Burnpur, Distt.- Paschim Bardhaman, West Bengal, Pin Code- 713325",Steel Authority Of India Limited - Iisco Steel Plant,Paschim Bardhaman,West Bengal,Government,GNM,30 (Thirty),2025-2026,9,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:49.000454
19,Nursing Training School,"Nursing Training School, Chittaranjan Seva Sadan & Sishu Sadan Hospital, 37, S.P. Mukherjee Road, Kolkata, Distt.- Kolkata, West Bengal, Pin Code- 700026",Govt. Of West Bengal,Kolkata,West Bengal,Government,GNM,56 (Fifty) Six,2025-2026,9,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:49.000454
20,Nursing Training School,"Nursing Training School, College Of Medicine J.N.M Hospital, Kalyani, Distt.- Nadia, West Bengal, Pin Code- 741235",Govt. Of West Bengal,Nadia,West Bengal,Government,GNM,60 (Sixty),2025-2026,9,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:49.000454
21,Nursing Training School,"Nursing Training School, District Hospital, Chinsurah, Distt.- Hooghly, West Bengal, Pin Code- 712101",Govt. Of West Bengal,Hooghly,West Bengal,Government,GNM,60 (Sixty),2025-2026,9,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:49.000454
22,Nursing Training School,"Nursing Training School, District Hospital, Darjeeling, Distt.- Darjeeling, West Bengal, Pin Code- 734101",Govt. Of West Bengal,Darjeeling,West Bengal,Government,GNM,75 (Seventy Five),2025-2026,9,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:49.000454
23,Nursing Training School,"Nursing Training School, District Hospital, 8, Biplabi Haren Ghosh Sarani, P.O.- Howrah, Howrah, Distt.- Howrah, West Bengal, Pin Code- 711101",Govt Of West Bengal,Howrah,West Bengal,Government,GNM,50 ( Fifty),2025-2026,9,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:49.000454
24,Nursing Training School,"Nursing Training School, District Hospital, Malda Medical College & Hospital, P.S. English Bazar, Malda, Distt.- Malda, West Bengal, Pin Code- 732101",Govt. Of West Bengal,Malda,West Bengal,Government,GNM,50 (Fifty),2025-2026,9,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:49.000454
25,Nursing Training School,"Nursing Training School, District Hospital, P.S-Kotwali, Jalpaiguri, Distt.- Jalpaiguri, West Bengal, Pin Code- 735101",Govt. Of West Bengal,Jalpaiguri,West Bengal,Government,GNM,80 (Eighty),2025-2026,9,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:49.000454
1,Nursing Training School,"Nursing Training School, E S I Hospital Sealdah, P-233, C I T Scheme Vii-M, Bagmari Road , Kolkata, Distt.- Kolkata, West Bengal, Pin Code- 700054",Government Of West Bengal,Kolkata,West Bengal,Government,GNM,40 (Forty),2025-2026,10,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:56.004098
2,Nursing Training School,"Nursing Training School, Gandhi Memorial Hospital, P.O.- N.S.S, P.S.-Kalyani, Gayeshpur Municipality, Kalyani, Distt.- Nadia, West Bengal, Pin Code- 741251",Government Of West Bengal,Nadia,West Bengal,Government,ANM,50 (Fifty),2025-2026,10,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:56.004098
2,Nursing Training School,"Nursing Training School, Gandhi Memorial Hospital, P.O.- N.S.S, P.S.-Kalyani, Gayeshpur Municipality, Kalyani, Distt.- Nadia, West Bengal, Pin Code- 741251",Government Of West Bengal,Nadia,West Bengal,Government,GNM,60 (Sixty),2025-2026,10,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:56.004098
3,Nursing Training School,"Nursing Training School, Kaliyaganj State General Hospital, Kaliyaganj, Distt.- Uttar Dinajpur, West Bengal, Pin Code- 733129",Govt. Of West Bengal,Uttar Dinajpur,West Bengal,Government,ANM,50 (Fifty),2025-2026,10,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:56.004098
4,Nursing Training School,"Nursing Training School, Lady Dufferin Hospital, 1, Raja Ram Mohan Roy Sarani, Kolkata, Distt.- Kolkata, West Bengal, Pin Code- 700009",Govt. Of West Bengal,Kolkata,West Bengal,Government,GNM,55 (Fifty Five),2025-2026,10,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:56.004098
5,Nursing Training School,"Nursing Training School, Lipurduar District Hospital, Hospital Road, Alipurduar, Distt.- Alipurduar, West Bengal, Pin Code- 736121",Government Of West Bengal,Alipurduar,West Bengal,Government,ANM,30 (Thirty),2025-2026,10,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:56.004098
5,Nursing Training School,"Nursing Training School, Lipurduar District Hospital, Hospital Road, Alipurduar, Distt.- Alipurduar, West Bengal, Pin Code- 736121",Government Of West Bengal,Alipurduar,West Bengal,Government,GNM,50 (Fifty),2025-2026,10,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:56.004098
6,Nursing Training School,"Nursing Training School, Medinipur Medical College And Hospital, Medinipur, Distt.- Pashchim Midnapore, West Bengal, Pin Code- 721101",Govt. Of West Bengal,Pashchim Midnapore,West Bengal,Government,GNM,60 (Sixty),2025-2026,10,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:56.004098
7,Nursing Training School,"Nursing Training School, Murshidabad Medical College & Hospital, Station Road, Berhampore, Distt.- Murshidabad, West Bengal, Pin Code- 742101",Govt. Of West Bengal,Murshidabad,West Bengal,Government,ANM,50 (Fifty),2025-2026,10,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:56.004098
7,Nursing Training School,"Nursing Training School, Murshidabad Medical College & Hospital, Station Road, Berhampore, Distt.- Murshidabad, West Bengal, Pin Code- 742101",Govt. Of West Bengal,Murshidabad,West Bengal,Government,GNM,60 (Sixty),2025-2026,10,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:56.004098
8,Nursing Training School,"Nursing Training School, Nil Ratan Sircar Medical College & Hospital, 138, A J C Bose Road, Nurses Hostel Campus, Kolkata, Distt.- Kolkata, West Bengal, Pin Code- 700004",Govt. Of West Bengal,Kolkata,West Bengal,Government,GNM,70 (Seventy),2025-2026,10,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:56.004098
9,Nursing Training School,"Nursing Training School, North Bengal Medical College Hospital, P.O- Sushrutanagar, Siliguri, Distt.- Darjeeling, West Bengal, Pin Code- 734012",Government Of West Bengal,Darjeeling,West Bengal,Government,ANM,50 (Fifty),2025-2026,10,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:56.004098
9,Nursing Training School,"Nursing Training School, North Bengal Medical College Hospital, P.O- Sushrutanagar, Siliguri, Distt.- Darjeeling, West Bengal, Pin Code- 734012",Government Of West Bengal,Darjeeling,West Bengal,Government,GNM,100 (One Hundred),2025-2026,10,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:56.004098
10,Nursing Training School,"Nursing Training School, R G Kar Medical College & Hospital, 1 Kshudiram Bose Sarani, , Kolkata, Distt.- Kolkata, West Bengal, Pin Code- 700004",Govt. Of West Bengal,Kolkata,West Bengal,Government,GNM,65 (Sixty Five),2025-2026,10,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:56.004098
11,Nursing Training School,"Nursing Training School, Sambhu Nath Pandit Hospital, 11 Lala Lajpat Rai Sarani., Kolkata, Distt.- Kolkata, West Bengal, Pin Code- 700020",Govt. Of West Bengal,Kolkata,West Bengal,Government,GNM,36 (Thirty Six),2025-2026,10,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:56.004098
12,Nursing Training School,"Nursing Training School, Sarat Chandra Chattopadhyay Government Medical College & Hospital, Uluberia-I, Distt.- Howrah, West Bengal, Pin Code- 711316",Govt. Of West Bengal,Howrah,West Bengal,Government,GNM,90 (Ninety),2025-2026,10,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:56.004098
13,Nursing Training School,"Nursing Training School, Sub Divisional Hospital, K D Pradhan Pradhan Road, Kalimpong, Distt.- Darjeeling, West Bengal, Pin Code- 734301",Govt. Of West Bengal,Darjeeling,West Bengal,Government,GNM,40 (Forty),2025-2026,10,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:56.004098
14,Nursing Training School,"Nursing Training School, Suri Sadar Hospital, P O-Suri, Suri, Distt.- Birbhum, West Bengal, Pin Code- 731101",Government Of Health And Family Welfare,Birbhum,West Bengal,Government,ANM,50 (Fifty),2025-2026,10,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:56.004098
14,Nursing Training School,"Nursing Training School, Suri Sadar Hospital, P O-Suri, Suri, Distt.- Birbhum, West Bengal, Pin Code- 731101",Government Of Health And Family Welfare,Birbhum,West Bengal,Government,GNM,100 (Hundred),2025-2026,10,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:56.004098
15,Nursing Training School,"Nursing Training School, Tamrolipto Government Medical College & Hospital, Tamluk, Distt.- Purba Medinipur, West Bengal, Pin Code- 721636",Govt. Of West Bengal,Purba Medinipur,West Bengal,Government,GNM,100 (One Hundred),2025-2026,10,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:56.004098
16,Parbatipur Nursing Institute,"Parbatipur Nursing Institute, Vill - Parbatipur, P.S - Khargram, Eroali, Distt.- Murshidabad, West Bengal, Pin Code- 742147",Parbatipur Educational Trust,Murshidabad,West Bengal,Private,GNM,60 (Sixty),2025-2026,10,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:56.004098
17,Peerless Institute Of Nursing,"Peerless Institute Of Nursing, Peerless Hospital B. K. Roy Research Centre, 360 Panchasayar , Kolkata, Distt.- Kolkata, West Bengal, Pin Code- 700094",Peerless Hospitex Hospital And Research Center Limited,Kolkata,West Bengal,Private,B.Sc(N),30 (Thirty),2025-2026,10,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:56.004098
17,Peerless Institute Of Nursing,"Peerless Institute Of Nursing, Peerless Hospital B. K. Roy Research Centre, 360 Panchasayar , Kolkata, Distt.- Kolkata, West Bengal, Pin Code- 700094",Peerless Hospitex Hospital And Research Center Limited,Kolkata,West Bengal,Private,P B B.Sc(N),40 (Forty),2025-2026,10,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:56.004098
17,Peerless Institute Of Nursing,"Peerless Institute Of Nursing, Peerless Hospital B. K. Roy Research Centre, 360 Panchasayar , Kolkata, Distt.- Kolkata, West Bengal, Pin Code- 700094",Peerless Hospitex Hospital And Research Center Limited,Kolkata,West Bengal,Private,GNM,40 (Forty),2025-2026,10,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:56.004098
18,Pragati Nursing College & Pragati Nursing Schooll,"Pragati Nursing College & Pragati Nursing Schooll, Vill-Kalaram Phansi Dewa Road, P.S- Phansi Dewa, P.O-Rangapani, Siliguri, Distt.- Darjeeling, West Bengal, Pin Code- 734434",Pragati Educational Trust,Darjeeling,West Bengal,Private,GNM,60 (Sixty),2025-2026,10,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:56.004098
18,Pragati Nursing College & Pragati Nursing Schooll,"Pragati Nursing College & Pragati Nursing Schooll, Vill-Kalaram Phansi Dewa Road, P.S- Phansi Dewa, P.O-Rangapani, Siliguri, Distt.- Darjeeling, West Bengal, Pin Code- 734434",Pragati Educational Trust,Darjeeling,West Bengal,Private,B.Sc(N),60 (Sixty),2025-2026,10,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:56.004098
19,Pramoth Nath Das Academy Of Nursing,"Pramoth Nath Das Academy Of Nursing, Burnpur Riverside Road, Post- Hirapur, , Distt.- Paschim Bardhaman, West Bengal, Pin Code- 713325",Pramoth Nath Memorial Trust,Paschim Bardhaman,West Bengal,Private,GNM,60 (Sixty),2025-2026,10,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:56.004098
19,Pramoth Nath Das Academy Of Nursing,"Pramoth Nath Das Academy Of Nursing, Burnpur Riverside Road, Post- Hirapur, , Distt.- Paschim Bardhaman, West Bengal, Pin Code- 713325",Pramoth Nath Memorial Trust,Paschim Bardhaman,West Bengal,Private,B.Sc(N),60 (Sixty),2025-2026,10,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:56.004098
20,Pratima Institute Of Nursing And Health Science,"Pratima Institute Of Nursing And Health Science, Rangamati, P.O.- Vidyasagar University, P.S.- Kotwali, Midnapore, Distt.- Pashchim Midnapore, West Bengal, Pin Code- 721102",Jangalmahal Educational And Welfare Trust,Pashchim Midnapore,West Bengal,Private,GNM,60 (Sixty),2025-2026,10,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:56.004098
20,Pratima Institute Of Nursing And Health Science,"Pratima Institute Of Nursing And Health Science, Rangamati, P.O.- Vidyasagar University, P.S.- Kotwali, Midnapore, Distt.- Pashchim Midnapore, West Bengal, Pin Code- 721102",Jangalmahal Educational And Welfare Trust,Pashchim Midnapore,West Bengal,Private,B.Sc(N),60 (Sixty),2025-2026,10,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:44:56.004098
1,Priyamvada Birla Institute Of Nursing,"Priyamvada Birla Institute Of Nursing, I.I.F/9, A.A-I.I.F, Newtown, Rajarhat, Kolkata, Distt.- North 24 Parganas, West Bengal, Pin Code- 700156",Belle Vue Clinic,North 24 Parganas,West Bengal,Private,M. Sc (N),"10 (Ten): MED-SURG.-05, PAED-05",2025-2026,11,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:45:02.319582
1,Priyamvada Birla Institute Of Nursing,"Priyamvada Birla Institute Of Nursing, I.I.F/9, A.A-I.I.F, Newtown, Rajarhat, Kolkata, Distt.- North 24 Parganas, West Bengal, Pin Code- 700156",Belle Vue Clinic,North 24 Parganas,West Bengal,Private,B.Sc(N),100 (One Hundred),2025-2026,11,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:45:02.319582
1,Priyamvada Birla Institute Of Nursing,"Priyamvada Birla Institute Of Nursing, I.I.F/9, A.A-I.I.F, Newtown, Rajarhat, Kolkata, Distt.- North 24 Parganas, West Bengal, Pin Code- 700156",Belle Vue Clinic,North 24 Parganas,West Bengal,Private,GNM,100 (One Hundred),2025-2026,11,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:45:02.319582
1,Priyamvada Birla Institute Of Nursing,"Priyamvada Birla Institute Of Nursing, I.I.F/9, A.A-I.I.F, Newtown, Rajarhat, Kolkata, Distt.- North 24 Parganas, West Bengal, Pin Code- 700156",Belle Vue Clinic,North 24 Parganas,West Bengal,Private,P B B.Sc(N),50 (Fifty),2025-2026,11,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:45:02.319582
2,Promotees Training School,"Promotees Training School, Jagatberh, P.O.-Sripally , P.S.-Barddhaman Sadar, Barddhaman, Distt.- Purba Bardhaman, West Bengal, Pin Code- 713103",Government Of West Bengal,Purba Bardhaman,West Bengal,Government,ANM,60 (Sixty),2025-2026,11,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:45:02.319582
3,Queensland Academy Of Nursing,"Queensland Academy Of Nursing, Fuleswar Beltola More, Near Fuleswar Railway Station(North Side),Fuleswar, Uluberia,Howrah, Howrah, Distt.- Howrah, West Bengal, Pin Code- 711316",Queensland Academy Of Nursing Foundation,Howrah,West Bengal,Private,GNM,60 (Sixty),2025-2026,11,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:45:02.319582
3,Queensland Academy Of Nursing,"Queensland Academy Of Nursing, Fuleswar Beltola More, Near Fuleswar Railway Station(North Side),Fuleswar, Uluberia,Howrah, Howrah, Distt.- Howrah, West Bengal, Pin Code- 711316",Queensland Academy Of Nursing Foundation,Howrah,West Bengal,Private,B.Sc(N),60 (Sixty),2025-2026,11,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:45:02.319582
4,Raiganj Nightingale Institute Of Nursing Sciences,"Raiganj Nightingale Institute Of Nursing Sciences, P.O.-Khalshi, P.S.-Raiganj, Vill.- Gobindapur, Tehsil- Raiganj, Distt.- Uttar Dinajpur, West Bengal, Pin Code- 733134",Mother Teresa Educational And Welfare Trust,Uttar Dinajpur,West Bengal,Private,B.Sc(N),60 (Sixty),2025-2026,11,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:45:02.319582
4,Raiganj Nightingale Institute Of Nursing Sciences,"Raiganj Nightingale Institute Of Nursing Sciences, P.O.-Khalshi, P.S.-Raiganj, Vill.- Gobindapur, Tehsil- Raiganj, Distt.- Uttar Dinajpur, West Bengal, Pin Code- 733134",Mother Teresa Educational And Welfare Trust,Uttar Dinajpur,West Bengal,Private,GNM,60 (Sixty),2025-2026,11,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:45:02.319582
5,Raipur Rabindra Vivek Nursing Institute,"Raipur Rabindra Vivek Nursing Institute, Vill - Sapar, P.O.- Chandrahati, P.S. - Dewandighi, Bardhaman, Distt.- Purba Bardhaman, West Bengal, Pin Code- 713102",Radha Krishna Educational Charitable Trust,Purba Bardhaman,West Bengal,Private,B.Sc(N),60 (Sixty),2025-2026,11,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:45:02.319582
5,Raipur Rabindra Vivek Nursing Institute,"Raipur Rabindra Vivek Nursing Institute, Vill - Sapar, P.O.- Chandrahati, P.S. - Dewandighi, Bardhaman, Distt.- Purba Bardhaman, West Bengal, Pin Code- 713102",Radha Krishna Educational Charitable Trust,Purba Bardhaman,West Bengal,Private,GNM,60 (Sixty),2025-2026,11,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:45:02.319582
6,Rajib Gandhi Nursing Training School,"Rajib Gandhi Nursing Training School, 167, Badamtala, P.O-Fingapara, P.S-Jagaddal, , Distt.- North 24 Parganas, West Bengal, Pin Code- 743129",Sarada Educational Society,North 24 Parganas,West Bengal,Private,GNM,60 (Sixty),2025-2026,11,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:45:02.319582
7,Ramkrishna Mission Seva Pratisthan,"Ramkrishna Mission Seva Pratisthan, 99, Sarat Bose Road, Kolkata, Distt.- Kolkata, West Bengal, Pin Code- 700026",Ramakrishna Mission Seva Pratishthan,Kolkata,West Bengal,Private,GNM,40 (Forty),2025-2026,11,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:45:02.319582
7,Ramkrishna Mission Seva Pratisthan,"Ramkrishna Mission Seva Pratisthan, 99, Sarat Bose Road, Kolkata, Distt.- Kolkata, West Bengal, Pin Code- 700026",Ramakrishna Mission Seva Pratishthan,Kolkata,West Bengal,Private,B.Sc(N),40 (Forty),2025-2026,11,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:45:02.319582
7,Ramkrishna Mission Seva Pratisthan,"Ramkrishna Mission Seva Pratisthan, 99, Sarat Bose Road, Kolkata, Distt.- Kolkata, West Bengal, Pin Code- 700026",Ramakrishna Mission Seva Pratishthan,Kolkata,West Bengal,Private,P B B.Sc(N),25 (Twenty Five),2025-2026,11,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:45:02.319582
8,Rampurhat Nursing Institution,"Rampurhat Nursing Institution, Vill- Krishnanagar, P.O-Mahurapur, P.S- Mollarpur, , Distt.- Birbhum, West Bengal, Pin Code- 731213",Mallarpur Integrated Village Development Society,Birbhum,West Bengal,Private,GNM,60 (Sixty),2025-2026,11,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:45:02.319582
8,Rampurhat Nursing Institution,"Rampurhat Nursing Institution, Vill- Krishnanagar, P.O-Mahurapur, P.S- Mollarpur, , Distt.- Birbhum, West Bengal, Pin Code- 731213",Mallarpur Integrated Village Development Society,Birbhum,West Bengal,Private,B.Sc(N),40 (Forty),2025-2026,11,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:45:02.319582
9,Rangamati Institute Of Nursing,"Rangamati Institute Of Nursing, Village + P.O- Banior, P.S- Nalhati, Nalhati, Distt.- Birbhum, West Bengal, Pin Code- 731243",Rangamati Unnayan Trust,Birbhum,West Bengal,Private,GNM,60 (Sixty),2025-2026,11,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:45:02.319582
10,Rasulpur Protik Nursing Institution,"Rasulpur Protik Nursing Institution, Vill. Po-Rasulpur, Ps-Patrasayer, Rasulpur, Distt.- Bankura, West Bengal, Pin Code- 722205",Rasulpur Protik,Bankura,West Bengal,Private,GNM,60 (Sixty),2025-2026,11,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:45:02.319582
10,Rasulpur Protik Nursing Institution,"Rasulpur Protik Nursing Institution, Vill. Po-Rasulpur, Ps-Patrasayer, Rasulpur, Distt.- Bankura, West Bengal, Pin Code- 722205",Rasulpur Protik,Bankura,West Bengal,Private,B.Sc(N),60 (Sixty),2025-2026,11,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:45:02.319582
11,Ravel Institute Of Nursing,"Ravel Institute Of Nursing, Rajarhat Kamarbari, P.O.-Bishnupur, P.S.- Rajarhat, Kolkata, Distt.- Kolkata, West Bengal, Pin Code- 700135",Sudama Educational Trust,Kolkata,West Bengal,Private,B.Sc(N),60 (Sixty),2025-2026,11,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:45:02.319582
11,Ravel Institute Of Nursing,"Ravel Institute Of Nursing, Rajarhat Kamarbari, P.O.-Bishnupur, P.S.- Rajarhat, Kolkata, Distt.- Kolkata, West Bengal, Pin Code- 700135",Sudama Educational Trust,Kolkata,West Bengal,Private,GNM,60 (Sixty),2025-2026,11,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:45:02.319582
12,Royal Institute Of Nursing And Medical Sciences,"Royal Institute Of Nursing And Medical Sciences, Nh-2, Banskopa, Post-Rajbandh, P.S.-Kanksa, Durgapur, Distt.- Paschim Bardhaman, West Bengal, Pin Code- 713212",Durgapur Himu Educational And Welfare Society,Paschim Bardhaman,West Bengal,Private,GNM,50 (Fifty),2025-2026,11,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:45:02.319582
12,Royal Institute Of Nursing And Medical Sciences,"Royal Institute Of Nursing And Medical Sciences, Nh-2, Banskopa, Post-Rajbandh, P.S.-Kanksa, Durgapur, Distt.- Paschim Bardhaman, West Bengal, Pin Code- 713212",Durgapur Himu Educational And Welfare Society,Paschim Bardhaman,West Bengal,Private,B.Sc(N),100 (One Hundred),2025-2026,11,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:45:02.319582
13,S B School Of Nursing,"S B School Of Nursing, Village: Ratanpur, P.O.-Bindole, P.S.-Raiganj, , Distt.- Uttar Dinajpur, West Bengal, Pin Code- 733156",Netajee Subhash Chandra Bose Institute Of Education,Uttar Dinajpur,West Bengal,Private,GNM,60 (Sixty),2025-2026,11,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:45:02.319582
14,Sadhana Memorial School Of Nursing,"Sadhana Memorial School Of Nursing, K P C Medical College Hospital, 1F, Raja Subodh Mullick Road, Jadavpur , Kolkata, Distt.- Kolkata, West Bengal, Pin Code- 700032",K P C Medical College And Hospital Society,Kolkata,West Bengal,Private,GNM,60 (Sixty),2025-2026,11,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:45:02.319582
15,Sainthia Nursing Institute,"Sainthia Nursing Institute, P.O.-Deriapur, P.S.-Sainthia, Vill.- Daikota, Tehsil- Suri-I, Distt.- Birbhum, West Bengal, Pin Code- 731234",Gitanjali Foundation New,Birbhum,West Bengal,Private,B.Sc(N),60 (Sixty),2025-2026,11,https://online.indiannursingcouncil.org/Reports/YearlyReportByState.aspx,2026-09-11T11:45:02.319582
