pseudocode,UDISE_Code,School_Name,State,District,Block,PIN,Match_Status,Match_Method,Evidence_Source,Evidence_URL,Confidence,Verification_Date
9787716,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=9787716,N/A,2026-09-10
6943807,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=6943807,N/A,2026-09-10
8152128,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=8152128,N/A,2026-09-10
3315187,18110313607,NAHARGURI LPS,ASSAM,SONITPUR,BALIPARA,,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=3315187,HIGH,2026-09-10
6989148,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=6989148,N/A,2026-09-10
4714763,28142391019,HI-TECH PS (EM) ESWAR NAGAR,ANDHRA PRADESH,KAKINADA,KAKINADA(RURAL),,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=4714763,HIGH,2026-09-10
5269865,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=5269865,N/A,2026-09-10
6184054,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=6184054,N/A,2026-09-10
6704981,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=6704981,N/A,2026-09-10
6410849,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=6410849,N/A,2026-09-10
4510245,27191109003,ADARSH PS EKNATHNAGAR,MAHARASHTRA,CHHATRAPATI SAMBHAJINAGAR,URC2,,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=4510245,HIGH,2026-09-10
8151693,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=8151693,N/A,2026-09-10
2982299,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=2982299,N/A,2026-09-10
9336724,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=9336724,N/A,2026-09-10
7275908,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=7275908,N/A,2026-09-10
5863549,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=5863549,N/A,2026-09-10
8839150,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=8839150,N/A,2026-09-10
1074204,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=1074204,N/A,2026-09-10
7728733,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=7728733,N/A,2026-09-10
5902602,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=5902602,N/A,2026-09-10
2467175,10371106301,M.S.DHADHAUR,BIHAR,JAMUI,SIKANDRA,,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=2467175,HIGH,2026-09-10
4822076,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=4822076,N/A,2026-09-10
1859411,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=1859411,N/A,2026-09-10
9900663,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=9900663,N/A,2026-09-10
9451572,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=9451572,N/A,2026-09-10
7241343,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=7241343,N/A,2026-09-10
3007335,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=3007335,N/A,2026-09-10
2196574,09620905509,SHIVAM PUBLIC SCHOOL SODSAR,UTTAR PRADESH,MAU,KOPAGANG,,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=2196574,HIGH,2026-09-10
8181565,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=8181565,N/A,2026-09-10
3437018,19130906702,KOTULPUR INTERNATIONAL SCHOOL,WEST BENGAL,BANKURA,KOTULPUR ,,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=3437018,HIGH,2026-09-10
4977954,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=4977954,N/A,2026-09-10
3391958,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=3391958,N/A,2026-09-10
6668599,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=6668599,N/A,2026-09-10
2157102,09631802104,SAINT GEORGE SCHOOL,UTTAR PRADESH,BALLIA,BALLIA N.P.,,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=2157102,HIGH,2026-09-10
3547293,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=3547293,N/A,2026-09-10
5006255,32051300703,GLPS PUKAYOOR,KERALA,MALAPPURAM,VENGARA,,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=5006255,HIGH,2026-09-10
8859317,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=8859317,N/A,2026-09-10
4517827,27240906902,SHARADA VIDYAMANDIR KASU,MAHARASHTRA,RAIGARH (MAHARASHTRA),PEN,,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=4517827,HIGH,2026-09-10
3368887,18060501706,SUALKUCHI K.R.K. HS,ASSAM,KAMRUP-RURAL,HAJO,,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=3368887,HIGH,2026-09-10
2274549,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=2274549,N/A,2026-09-10
5047294,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=5047294,N/A,2026-09-10
3266078,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=3266078,N/A,2026-09-10
8175764,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=8175764,N/A,2026-09-10
7480245,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=7480245,N/A,2026-09-10
3211600,17010701106,DON BOSCO (D) SEC. SCHOOL,MEGHALAYA,WEST GARO HILLS,TURA URBAN AREA,,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=3211600,HIGH,2026-09-10
6649591,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=6649591,N/A,2026-09-10
5868777,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=5868777,N/A,2026-09-10
2292962,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=2292962,N/A,2026-09-10
5328307,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=5328307,N/A,2026-09-10
7452416,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=7452416,N/A,2026-09-10
1129737,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=1129737,N/A,2026-09-10
8788481,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=8788481,N/A,2026-09-10
9378742,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=9378742,N/A,2026-09-10
6030971,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=6030971,N/A,2026-09-10
4832870,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=4832870,N/A,2026-09-10
1425923,05130209102,DREAM PUBLIC JHS,UTTARAKHAND,HARIDWAR,BHAGWANPUR,,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=1425923,HIGH,2026-09-10
9484439,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=9484439,N/A,2026-09-10
7694582,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=7694582,N/A,2026-09-10
5806990,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=5806990,N/A,2026-09-10
8607108,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=8607108,N/A,2026-09-10
8936341,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=8936341,N/A,2026-09-10
4281773,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=4281773,N/A,2026-09-10
8602860,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=8602860,N/A,2026-09-10
5271171,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=5271171,N/A,2026-09-10
1549398,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=1549398,N/A,2026-09-10
1071441,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=1071441,N/A,2026-09-10
9141620,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=9141620,N/A,2026-09-10
7705923,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=7705923,N/A,2026-09-10
1265411,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=1265411,N/A,2026-09-10
1053513,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=1053513,N/A,2026-09-10
6744172,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=6744172,N/A,2026-09-10
4313408,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=4313408,N/A,2026-09-10
6287684,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=6287684,N/A,2026-09-10
2863874,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=2863874,N/A,2026-09-10
3130801,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=3130801,N/A,2026-09-10
6184901,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=6184901,N/A,2026-09-10
4516188,27100407901,Z. P. PRIMARY SCHOOL ZADGAON,MAHARASHTRA,BHANDARA,SAKOLI,,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=4516188,HIGH,2026-09-10
9802839,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=9802839,N/A,2026-09-10
6588673,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=6588673,N/A,2026-09-10
4990152,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=4990152,N/A,2026-09-10
6828495,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=6828495,N/A,2026-09-10
8004987,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=8004987,N/A,2026-09-10
4285806,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=4285806,N/A,2026-09-10
6257344,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=6257344,N/A,2026-09-10
6133461,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=6133461,N/A,2026-09-10
8638121,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=8638121,N/A,2026-09-10
6798869,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=6798869,N/A,2026-09-10
4696085,28203700305,ZPHS URDU NEELAKANTARAO PETA,ANDHRA PRADESH,ANNAMAYYA,RAMAPURAM,,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=4696085,HIGH,2026-09-10
9313464,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=9313464,N/A,2026-09-10
8504511,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=8504511,N/A,2026-09-10
3592278,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=3592278,N/A,2026-09-10
4369819,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=4369819,N/A,2026-09-10
5861127,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=5861127,N/A,2026-09-10
1324641,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=1324641,N/A,2026-09-10
1468793,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=1468793,N/A,2026-09-10
4355913,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=4355913,N/A,2026-09-10
5218711,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=5218711,N/A,2026-09-10
1046817,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=1046817,N/A,2026-09-10
2220998,09184108860,SHRI HETRAM SINGH MEMORIAL PUBLIC SCHOOL ,UTTAR PRADESH,MAINPURI,MAINPURI-CITY,,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=2220998,HIGH,2026-09-10
5731311,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=5731311,N/A,2026-09-10
5517070,29030509809,UNAIDED BASAVESHWAR LPS TAKKALAKI,KARNATAKA,VIJAYAPURA,BIJAPUR  RURAL,,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=5517070,HIGH,2026-09-10
6572720,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=6572720,N/A,2026-09-10
2784900,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=2784900,N/A,2026-09-10
5290431,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=5290431,N/A,2026-09-10
5729505,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=5729505,N/A,2026-09-10
6839932,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=6839932,N/A,2026-09-10
4464011,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=4464011,N/A,2026-09-10
7984878,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=7984878,N/A,2026-09-10
5313608,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=5313608,N/A,2026-09-10
7612358,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=7612358,N/A,2026-09-10
4757997,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=4757997,N/A,2026-09-10
1205863,03050118701,GPS NANGAL THATHAL,PUNJAB,HOSHIARPUR,BHUNGA 2,,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=1205863,HIGH,2026-09-10
5469737,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=5469737,N/A,2026-09-10
3477661,19050408301,UTHRAIL F.P. SCHOOL,WEST BENGAL,DAKSHIN DINAJPUR,KUMARGANJ,,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=3477661,HIGH,2026-09-10
6299939,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=6299939,N/A,2026-09-10
2172012,09670905501,PS SHIVPUR NO.2,UTTAR PRADESH,VARANASI,NAGAR NIGAM,,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=2172012,HIGH,2026-09-10
7269688,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=7269688,N/A,2026-09-10
7211425,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=7211425,N/A,2026-09-10
4693118,28200500205,AIDED U P SCHOOL KRISHNA,ANDHRA PRADESH,KADAPA,DUVVUR,,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=4693118,HIGH,2026-09-10
1507929,06110200107,"BALWANT SINGH  ADARSH SR. SEC. SCHOOL, ABUBSHAHAR",HARYANA,SIRSA,DABWALI,,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=1507929,HIGH,2026-09-10
3707199,21260115252,Panchayat Samiti Higher Secondary School  Karlapada,ODISHA,KALAHANDI,BHAWANIPATNA,,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=3707199,HIGH,2026-09-10
9764868,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=9764868,N/A,2026-09-10
8901250,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=8901250,N/A,2026-09-10
4530584,27080310710,BHA. RAJIV GANDHI U.SCH.DEOLI,MAHARASHTRA,WARDHA,DEOLI,,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=4530584,HIGH,2026-09-10
3389749,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=3389749,N/A,2026-09-10
8394883,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=8394883,N/A,2026-09-10
7101574,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=7101574,N/A,2026-09-10
8526379,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=8526379,N/A,2026-09-10
8628293,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=8628293,N/A,2026-09-10
3826888,22031302803,GOVT. PS. DONGIDARHA(SSA) (SSA),CHHATTISGARH,JASHPUR,PATHALGAON,,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=3826888,HIGH,2026-09-10
4040826,23090822601,PS JHINNAPURA,MADHYA PRADESH,CHHATARPUR,RAJNAGAR,,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=4040826,HIGH,2026-09-10
5873425,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=5873425,N/A,2026-09-10
4974162,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=4974162,N/A,2026-09-10
2347025,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=2347025,N/A,2026-09-10
9071398,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=9071398,N/A,2026-09-10
7511816,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=7511816,N/A,2026-09-10
3567669,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=3567669,N/A,2026-09-10
2091367,09480100805,S P L P GS S HASIMPUR BARSAWAN,UTTAR PRADESH,AMBEDKAR NAGAR,AKBARPUR,,EXACT,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=2091367,HIGH,2026-09-10
3392338,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=3392338,N/A,2026-09-10
7328803,,,,,,,UNMATCHED,KYS_API_track_schoolId,KYS UDISE+ Portal API,https://kys.udiseplus.gov.in/web-app/api/school/track?schoolId=7328803,N/A,2026-09-10
